season,team,player_id,player,position_group,position_detail,matches,minutes,gda_action_gda_expected,gda_action_gda_expected_per90,gda_action_gda_actual,gda_action_gda_actual_per90,gda_goal_difference_added,gda_goal_difference_added_per90,gda_reliability_adjusted_per90,gda_action_count_per90,gda_action_shots_per90,gda_action_goals_per90,gda_score_component_per90,gda_xg_json_per90,epv_added,vaep_value,goals_added,goals_added_per90,raw_plus_minus,raw_plus_minus_per90,rapm_per90
Eredivisie 2025-2026,Alkmaar Zaanstreek,619vlbweueymdkq1vu3jm2mwa,I. Sadiq,Midfielder,Left Midfielder,20,1928.0,0.7250724520540932,0.0338467430938114,0.3636734075304376,0.0169764557457154,1.7250724520540932,0.0805272410191226,0.0887127567088198,25.20746887966805,0.9802904564315352,0.0933609958506224,0.0466804979253112,0.1102312831987184,0.7250724520540932,0.3636734075304376,0.3636734075304376,0.0169764557457154,1.0,0.1226130196862015,-0.0180553482550763
Eredivisie 2025-2026,PEC Zwolle,684nd3xjli51z43pbla0mwa21,T. Oosting,Midfielder,Left Midfielder,34,3263.0,0.3519142255139107,0.0097064910500312,0.6121478416020786,0.0168842493852856,-14.64808577448609,-0.4040232055481912,-0.4234563899347233,50.750842782715296,1.4342629482071714,0.165491878639289,-0.4137296965982225,0.1583141203040346,0.3519142255139107,0.6121478416020786,0.6121478416020786,0.0168842493852856,-15.0,-0.5021885501010578,-0.0284614046333548
Eredivisie 2025-2026,SBV Excelsior,5v3kwio58999yd888sqphu49g,N. Groen,Forward,Centre Forward,1,98.0,0.0182998686339832,0.0168060018067192,0.0182998686339832,0.0168060018067192,0.0182998686339832,0.0168060018067192,0.001207656779919,14.693877551020408,0.0,0.0,0.0,0.0,0.0182998686339832,0.0182998686339832,0.0182998686339832,0.0168060018067192,0.0,0.0,4.8200876069802974e-06
Eredivisie 2025-2026,SC Telstar,9lju80srwcwd1s6ezrjbk33tg,J. Seedorf,Forward,Centre Forward,12,1162.0,0.5435398831931385,0.0420986140166802,0.2163989058413893,0.0167606725694707,-0.4564601168068618,-0.0353540537974333,-0.0276942741800787,10.99827882960413,0.6196213425129088,0.0774526678141136,-0.0774526678141136,0.1027906092613231,0.5435398831931385,0.2163989058413893,0.2163989058413893,0.0167606725694707,-1.0,-0.3481175863847344,0.0018664136872364
Eredivisie 2025-2026,NAC Breda,8nnxi9lw3hso096kk81h0azh0,J. Talvitie,Midfielder,Left Midfielder,27,2632.0,-0.5301536926796724,-0.0181283557527243,0.4823198869004491,0.0164927012997873,-12.530153692679672,-0.4284627022572836,-0.5038910822741092,38.161094224924014,0.9916413373860182,0.1025835866261398,-0.4103343465045592,0.0679625295736281,-0.5301536926796724,0.4823198869004491,0.4823198869004491,0.0164927012997873,-12.0,-0.7186585041256321,-0.0140305221951847
Eredivisie 2025-2026,SBV Excelsior,aar8gzbrl2b48vh14hu1htxxw,N. El Hamdaoui,Midfielder,Left Midfielder,1,96.0,0.01655005489375,0.0155156764628906,0.01655005489375,0.0155156764628906,0.01655005489375,0.0155156764628906,0.0010937691584469,9.375,0.0,0.0,0.0,0.0,0.01655005489375,0.01655005489375,0.01655005489375,0.0155156764628906,0.0,0.0,0.0003195439350024
Eredivisie 2025-2026,Go Ahead Eagles,bhyyi1zzlmc1f7xo3wnh3etxw,E. Waayers,Defender,Left Back,4,383.0,0.13370907759539,0.0314198876856008,0.0652823312494409,0.0153404955938633,0.1337090775953905,0.0314198876856009,0.0086425962511973,12.924281984334204,0.2349869451697128,0.0,0.0,0.0160793920917374,0.13370907759539,0.0652823312494409,0.0652823312494409,0.0153404955938633,0.0,0.0,-0.0038795163871968
Eredivisie 2025-2026,PEC Zwolle,6u7z5qrlwzl9aug8awejq37xl,Jamiro Monteiro,Midfielder,Right Midfielder,21,2027.0,0.1996672922080247,0.0088653459786493,0.3190878147861768,0.0141676878790113,-9.800332707791975,-0.435140574100285,-0.4164604614619674,50.30587074494326,0.8880118401578688,0.0888011840157868,-0.4440059200789344,0.0834988421154249,0.1996672922080247,0.3190878147861768,0.3190878147861768,0.0141676878790113,-10.0,-0.6802206938251077,-0.0330530098045859
Eredivisie 2025-2026,Go Ahead Eagles,ciguyr553yqapqfudim9af46h,M. Deijl,Defender,Left Back,19,1837.0,0.3376318800126101,0.0165415727823271,0.2849589965172308,0.0139609742441757,0.337631880012611,0.0165415727823271,0.0124555158320889,74.81219379422973,0.6859009254218835,0.0979858464888405,0.0,0.1005664450269919,0.3376318800126101,0.2849589965172308,0.2849589965172308,0.0139609742441757,0.0,0.0,-0.0217887984771462
Eredivisie 2025-2026,Nijmegen Eendracht Combinatie,ac3lkaa1lkbsa82tfylq5zcb8,N. Lebreton,Forward,Right Winger,22,2150.0,1.3956762380676562,0.0584236564772507,0.307306730688295,0.0128640026799751,15.395676238067656,0.6444701681051577,0.6075886822594943,51.027906976744184,1.6744186046511629,0.2093023255813953,0.586046511627907,0.254861979378671,1.3956762380676562,0.307306730688295,0.307306730688295,0.0128640026799751,14.0,0.80503466121458,0.0041459014321886
Eredivisie 2025-2026,FC Volendam,8q43q98due672rcbps12ih0d0,T. Codinha,Midfielder,Defensive Midfielder,2,188.0,0.0260685254340286,0.0124796132396945,0.0260685254340286,0.0124796132396945,0.0260685254340286,0.0124796132396945,0.0017233401755798,9.095744680851064,0.0,0.0,0.0,0.0,0.0260685254340286,0.0260685254340286,0.0260685254340286,0.0124796132396945,0.0,0.0,0.0006292707744721
Eredivisie 2025-2026,Nijmegen Eendracht Combinatie,amd4x99ed8bsx9kl01j0k12c4,S. de Laat,Defender,Centre Back,1,94.0,0.0126070521594209,0.0120705818547646,0.0126070521594209,0.0120705818547646,1.0126070521594208,0.969517390365403,0.0670768460118359,9.574468085106384,0.0,0.0,0.9574468085106383,0.0,0.0126070521594209,0.0126070521594209,0.0126070521594209,0.0120705818547646,1.0,5.207328833172613,-0.0002453208513276
Eredivisie 2025-2026,Sparta Rotterdam,5oqqifi0wo6xbjz0xjgwf89re,C. Terho,Midfielder,Left Midfielder,9,862.0,0.0715805285504528,0.0074736050690728,0.1150280963248955,0.0120098940478429,-8.928419471449548,-0.9322015689448484,-0.53623169666822,24.22273781902552,0.9396751740139212,0.1044083526682134,-0.9396751740139212,0.0998720636894434,0.0715805285504528,0.1150280963248955,0.1150280963248955,0.0120098940478429,-9.0,-2.823283373997909,0.0030360424040479
Eredivisie 2025-2026,NAC Breda,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,Goalkeeper,Goalkeeper,1,98.0,0.0127344163530901,0.0116948721610011,0.0127344163530901,0.0116948721610011,2.0127344163530902,1.8484295660385524,0.1293922050904823,62.44897959183673,0.0,0.0,1.836734693877551,0.0,0.0127344163530901,0.0127344163530901,0.0127344163530901,0.0116948721610011,2.0,1.8227848101265824,0.0059360652752441
Eredivisie 2025-2026,PEC Zwolle,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,Midfielder,Right Midfielder,22,2097.0,-0.3496978261444142,-0.0150084903924641,0.2662085625937079,0.0114252601971548,-15.349697826144414,-0.6587853144267989,-0.5990699920483931,46.18025751072961,0.6437768240343348,0.0858369098712446,-0.6437768240343348,0.0594031592816256,-0.3496978261444142,0.2662085625937079,0.2662085625937079,0.0114252601971548,-15.0,-0.8425388504025464,0.00323354488126
Eredivisie 2025-2026,Alkmaar Zaanstreek,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,Goalkeeper,Goalkeeper,23,2222.0,-0.2797141124868464,-0.0113295545111683,0.2747708709549715,0.011129333206997,3.720285887513154,0.1506866471089936,0.1221005342578092,49.293429342934296,0.0405040504050405,0.0405040504050405,0.162016201620162,0.018045162686875,-0.2797141124868464,0.2747708709549715,0.2747708709549715,0.011129333206997,4.0,0.1630545553366397,0.0273092648635336
Eredivisie 2025-2026,SC Heerenveen,c9shc6t28oroqthopifjvg9ux,D. Vente,Forward,Centre Forward,31,3016.0,1.3491063655571478,0.0402584790782968,0.3706897550181439,0.0110616969335653,0.3491063655571473,0.0104176302719307,0.0109822461867939,37.032493368700266,2.029177718832891,0.2387267904509283,-0.029840848806366,0.26792357259566,1.3491063655571478,0.3706897550181439,0.3706897550181439,0.0110616969335653,-1.0,-0.0380624788541784,-0.008490971580223
Eredivisie 2025-2026,AFC Ajax,2wesmq2wuhnuwh2yhgkuaxqfo,A. Bouwman,Defender,Left Back,10,999.0,0.2630209858523202,0.0236955843110198,0.1222991336151243,0.0110179399653265,10.26302098585232,0.9245964852119206,0.5100570863862615,71.17117117117117,0.6306306306306306,0.09009009009009,0.9009009009009008,0.1027677344357834,0.2630209858523202,0.1222991336151243,0.1222991336151243,0.0110179399653265,10.0,1.0764477225156983,0.0129864304880696
Eredivisie 2025-2026,SC Heerenveen,d2698ncsatg6jtvb0l9ijhj4k,N. Hopland,Defender,Centre Back,18,1756.0,-0.3984225509451525,-0.0204202901965055,0.2050252248542678,0.01050812655859,-0.3984225509451526,-0.0204202901965055,-0.0210962582471071,29.31662870159453,0.10250569476082,0.05125284738041,0.0,0.0203244306253144,-0.3984225509451525,0.2050252248542678,0.2050252248542678,0.01050812655859,0.0,0.0,0.0053365071714275
Eredivisie 2025-2026,Fortuna Sittard,afww998w4zov3quy71r4jn3kl,S. Bastien,Midfielder,Central Midfielder,6,583.0,0.0671221841328806,0.0103619152177688,0.0671221841328806,0.0103619152177688,0.0671221841328806,0.0103619152177688,0.0043361870290356,5.09433962264151,0.0,0.0,0.0,0.0,0.0671221841328806,0.0671221841328806,0.0671221841328806,0.0103619152177688,0.0,0.0,0.0046949870178868
Eredivisie 2025-2026,PSV Eindhoven,cgsmk5437f466uoqvol7devze,R. Flamingo,Defender,Left Back,33,3170.0,0.4138827867066374,0.0117506153954565,0.3386734716953022,0.0096153351585417,26.413882786706637,0.7499209623986112,0.954332912242004,55.90220820189275,0.5110410094637224,0.085173501577287,0.7381703470031545,0.0873087818142019,0.4138827867066374,0.3386734716953022,0.3386734716953022,0.0096153351585417,26.0,1.2543778143091988,0.0322103724714429
Eredivisie 2025-2026,Sparta Rotterdam,dbg4ducw8j747foxiexle1iad,P. Clement,Midfielder,Central Midfielder,26,2523.0,-0.5584286239308732,-0.0199201649440263,0.2657253536588999,0.0094789067892592,-10.558428623930872,-0.3766383575718504,-0.3969738017612607,43.769322235434,0.4637336504161712,0.0713436385255648,-0.356718192627824,0.0419445667922792,-0.5584286239308732,0.2657253536588999,0.2657253536588999,0.0094789067892592,-10.0,-0.5207127979634344,-0.0127704076836535
Eredivisie 2025-2026,Feyenoord Rotterdam,7ckkvggtampx9s3nklr1u62vo,M. Jeng,Defender,Right Back,1,106.0,0.0109191917135503,0.0092710118322596,0.0109191917135503,0.0092710118322596,0.0109191917135503,0.0092710118322596,0.0007159473679094,54.33962264150944,0.0,0.0,0.0,0.0,0.0109191917135503,0.0109191917135503,0.0109191917135503,0.0092710118322596,0.0,0.0,0.0002712889182333
Eredivisie 2025-2026,SC Heerenveen,a40zl71xh862o3qqxy89mp8q2,B. Klaverboer,Goalkeeper,Goalkeeper,30,2915.0,-0.2603191289156522,-0.0080372972907062,0.2941658545261657,0.0090823076869142,0.7396808710843472,0.0228374883010604,0.0201568308123256,63.01543739279588,0.0308747855917667,0.0308747855917667,0.0308747855917667,0.0137551806141462,-0.2603191289156522,0.2941658545261657,0.2941658545261657,0.0090823076869142,1.0,0.0307792274413912,0.0072266906146027
Eredivisie 2025-2026,Heracles Almelo,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,Defender,Left Back,22,2126.0,0.2163999676777783,0.0091608641067733,0.1820665955663832,0.0077074287869118,-16.783600032322223,-0.7105004717351835,-0.6763503604543147,45.0,0.2963311382878645,0.0423330197554092,-0.7196613358419567,0.0437864550752707,0.2163999676777783,0.1820665955663832,0.1820665955663832,0.0077074287869118,-17.0,-1.022784246003008,-0.0144431364316252
Eredivisie 2025-2026,SBV Excelsior,cdhqb1a4h246hu0u13pm0tqay,I. Bronkhorst,Defender,Left Back,33,3188.0,-0.3103549263410484,-0.0087615882593144,0.2695789786258501,0.0076104479536783,-12.310354926341049,-0.3475319772179092,-0.3699486168741747,69.8996235884567,0.3670012547051443,0.0564617314930991,-0.3387703889585947,0.0400896952801064,-0.3103549263410484,0.2695789786258501,0.2695789786258501,0.0076104479536783,-12.0,-0.4255710401534158,0.0038016133821366
Eredivisie 2025-2026,FC Volendam,btrg844mxkl6kbn89s7aecj8q,G. Yah,Midfielder,Defensive Midfielder,24,2310.0,0.4500648733883763,0.0175349950670795,0.1931678916200286,0.0075260217514296,-2.549935126611624,-0.0993481218160372,-0.0960376929459306,63.35064935064935,0.4675324675324675,0.0389610389610389,-0.1168831168831168,0.0489700122766888,0.4500648733883763,0.1931678916200286,0.1931678916200286,0.0075260217514296,-3.0,-0.1567473948002438,-0.0086193334995268
Eredivisie 2025-2026,SBV Excelsior,1l6pokz0idh52sh8seqkznms4,T. Holla,Goalkeeper,Goalkeeper,1,94.0,0.0075493192967064,0.0072280716670593,0.0075493192967064,0.0072280716670593,-3.9924506807032936,-3.822559162375494,-0.259901912714739,67.97872340425532,0.0,0.0,-3.8297872340425534,0.0,0.0075493192967064,0.0075493192967064,0.0075493192967064,0.0072280716670593,-4.0,-5.578512396694215,0.0010032281120872
Eredivisie 2025-2026,Nijmegen Eendracht Combinatie,8gde39dg3u3kqhd8pa2mdcn2t,T. Chery,Forward,Left Winger,33,3235.0,-0.9688425134541184,-0.0269538875458641,0.2465832603242257,0.006860121616439,11.031157486545885,0.3068946441388344,0.301228068487847,56.28129829984544,2.9768160741885628,0.2782071097372488,0.3338485316846986,0.2443931005749457,-0.9688425134541184,0.2465832603242257,0.2465832603242257,0.006860121616439,12.0,0.3704127129301474,-0.0176560940231461
Eredivisie 2025-2026,SBV Excelsior,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,Goalkeeper,Goalkeeper,3,290.0,0.022042271714781,0.006840705014932,0.022042271714781,0.006840705014932,-3.977957728285219,-1.2345386053298957,-0.2471094989987298,51.827586206896555,0.0,0.0,-1.2413793103448276,0.0,0.022042271714781,0.022042271714781,0.022042271714781,0.006840705014932,-4.0,-1.8649628734242791,-0.0098469387934329
Eredivisie 2025-2026,PEC Zwolle,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,Midfielder,Attacking Midfielder,2,194.0,0.0886080939959211,0.0411068477300664,0.0139076597391692,0.0064520070954908,0.0886080939959211,0.0411068477300664,0.005784767193899,16.701030927835053,0.4639175257731959,0.0,0.0,0.0346548406345756,0.0886080939959211,0.0139076597391692,0.0139076597391692,0.0064520070954908,0.0,0.0,0.0002943296152678
Eredivisie 2025-2026,NAC Breda,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,Defender,Right Back,32,3120.0,-0.4220367610404343,-0.0121741373377048,0.2209787506199714,0.0063743870371145,-23.422036761040435,-0.6756356757992433,-0.6187907747420316,79.09615384615384,0.8653846153846154,0.1442307692307692,-0.6634615384615384,0.1256822448559498,-0.4220367610404343,0.2209787506199714,0.2209787506199714,0.0063743870371145,-23.0,-0.6784253103986978,-0.0226807100796891
Eredivisie 2025-2026,Fortuna Sittard,1bzrc169lsg8khaqy7a89oqok,G. Büyükhan,Forward,Right Winger,1,96.0,0.0067447588522735,0.0063232114240064,0.0067447588522735,0.0063232114240064,0.0067447588522735,0.0063232114240064,0.0004491347195985,6.5625,0.0,0.0,0.0,0.0,0.0067447588522735,0.0067447588522735,0.0067447588522735,0.0063232114240064,0.0,0.0,0.0039304789956703
Eredivisie 2025-2026,Alkmaar Zaanstreek,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,Goalkeeper,Goalkeeper,1,98.0,0.0066426264253812,0.0061003712069827,0.0066426264253812,0.0061003712069827,4.006642626425381,3.6795697589620846,0.2576291123181496,23.877551020408163,0.0,0.0,3.673469387755102,0.0,0.0066426264253812,0.0066426264253812,0.0066426264253812,0.0061003712069827,4.0,3.667232597623089,0.0046901473152504
Eredivisie 2025-2026,Sparta Rotterdam,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,Midfielder,Defensive Midfielder,4,398.0,0.0265836996431487,0.0060113893665411,0.0265836996431487,0.0060113893665411,0.0265836996431487,0.0060113893665411,0.0017144315428163,14.472361809045228,0.0,0.0,0.0,0.0,0.0265836996431487,0.0265836996431487,0.0265836996431487,0.0060113893665411,0.0,0.0,0.0049872207642623
Eredivisie 2025-2026,Feyenoord Rotterdam,dn3pllv1di24gu2utx1nu2m1g,A. Ouarghi,Midfielder,Defensive Midfielder,1,96.0,0.0063894347308282,0.0059900950601514,0.0063894347308282,0.0059900950601514,0.0063894347308282,0.0059900950601514,0.0004237716824653,9.375,0.0,0.0,0.0,0.0,0.0063894347308282,0.0063894347308282,0.0063894347308282,0.0059900950601514,0.0,0.0,-0.0003505667167492
Eredivisie 2025-2026,Nijmegen Eendracht Combinatie,b2a5syitl1nb5ky04j7pdq09h,J. Willems,Defender,Right Back,6,601.0,0.1005033861341165,0.0150504238803169,0.0395174258675808,0.0059177509618673,2.100503386134117,0.3145512558270724,0.1297861526618733,22.762063227953412,0.1497504159733777,0.0,0.2995008319467554,0.0091326729184496,0.1005033861341165,0.0395174258675808,0.0395174258675808,0.0059177509618673,2.0,0.8660091412076016,0.0086726932587627
Eredivisie 2025-2026,SC Telstar,1pmoxunz3nw0ptd6g64maam7d,N. Þórisson,Forward,Centre Forward,7,674.0,0.3919212902529924,0.0523337034462452,0.0408757323772074,0.0054581838485885,4.391921290252992,0.5864583325263639,0.2543282529226081,28.17507418397626,1.8694362017804151,0.1335311572700296,0.5341246290801187,0.1804066768676865,0.3919212902529924,0.0408757323772074,0.0408757323772074,0.0054581838485885,4.0,0.923906069549596,0.0015884074221515
Eredivisie 2025-2026,SC Telstar,8l31bne12p5cp51o46h92zjrp,R. Koeman,Goalkeeper,Goalkeeper,33,3207.0,-0.6567213096450463,-0.0184299712716102,0.1729105608953879,0.0048524946930417,-7.656721309645048,-0.2148752472304503,-0.1956176910380847,63.33956969130029,0.0280636108512628,0.0280636108512628,-0.19644527595884,0.0047811448866108,-0.6567213096450463,0.1729105608953879,0.1729105608953879,0.0048524946930417,-7.0,-0.1974034655275059,-0.0098871518839731
Eredivisie 2025-2026,FC Groningen,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,Defender,Left Back,35,3384.0,0.1434857947757414,0.0038161115631846,0.1502865586824478,0.0039969829436821,2.1434857947757395,0.0570076009248866,0.0525601469235884,81.56914893617021,0.2925531914893617,0.026595744680851,0.0531914893617021,0.0264148733003535,0.1434857947757414,0.1502865586824478,0.1502865586824478,0.0039969829436821,2.0,0.0534544968595483,0.0033321021728284
Eredivisie 2025-2026,FC Volendam,9m3115fhbxgjwfr9stchwvytw,L. Blondeau,Defender,Right Back,2,190.0,0.0084104128138807,0.0039838797539434,0.0084104128138807,0.0039838797539434,-0.9915895871861192,-0.4697003307723723,-0.0637538715340808,34.10526315789474,0.0,0.0,-0.4736842105263157,0.0,0.0084104128138807,0.0084104128138807,0.0084104128138807,0.0039838797539434,-1.0,-0.9144792548687554,-0.0052184465456473
Eredivisie 2025-2026,FC Utrecht,9ano8w4jrlk6zq92rxchzaru2,Miguel Rodríguez,Midfielder,Left Midfielder,24,2326.0,1.3827532643520477,0.0535029208046794,0.1004773999617602,0.0038877755789159,11.382753264352049,0.4404332733412228,0.4664028320864654,43.95528804815133,1.7411865864144451,0.116079105760963,0.3869303525365434,0.1656942509867265,1.3827532643520477,0.1004773999617602,0.1004773999617602,0.0038877755789159,10.0,0.6244507146491513,-0.0026977904517586
Eredivisie 2025-2026,FC Twente,5g0q7azk54eryl8vcgyb2oj4l,P. Tytoń,Goalkeeper,Goalkeeper,3,285.0,0.0110239531563929,0.0034812483651767,0.0110239531563929,0.0034812483651767,0.0110239531563935,0.0034812483651769,0.0006623515021564,46.73684210526316,0.0,0.0,0.0,0.0,0.0110239531563929,0.0110239531563929,0.0110239531563929,0.0034812483651767,0.0,0.0,-0.0052011934336412
Eredivisie 2025-2026,FC Utrecht,3ypxn1nvgv8e321sq5394w3my,M. Didden,Defender,Left Back,24,2325.0,0.1071769200694396,0.0041487840026879,0.0838747249501391,0.003246763546457,13.10717692006944,0.507374590454301,0.4503156850630867,71.26451612903226,0.4645161290322581,0.0774193548387096,0.5032258064516129,0.0783213752949407,0.1071769200694396,0.0838747249501391,0.0838747249501391,0.003246763546457,13.0,0.5727713320605082,0.0276395467844218
Eredivisie 2025-2026,Fortuna Sittard,a9mx5ndwvtlowjv43716ufswk,M. Gbemou,Midfielder,Defensive Midfielder,3,285.0,0.0095494753862739,0.0030156238061917,0.0095494753862739,0.0030156238061917,1.0095494753862744,0.3188050974904025,0.0661058409866027,13.894736842105264,0.0,0.0,0.3157894736842105,0.0,0.0095494753862739,0.0095494753862739,0.0095494753862739,0.0030156238061917,1.0,1.8512170037709976,0.0041977941540419
Eredivisie 2025-2026,PSV Eindhoven,e6x3hs6v8cq74ojgluyny72fo,T. Land,Midfielder,Left Midfielder,1,96.0,0.0028458880884833,0.002668020082953,0.0028458880884833,0.002668020082953,0.0028458880884833,0.002668020082953,0.0001886827081663,15.9375,0.0,0.0,0.0,0.0,0.0028458880884833,0.0028458880884833,0.0028458880884833,0.002668020082953,0.0,0.0,0.0021249588249704
Eredivisie 2025-2026,SBV Excelsior,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,Defender,Right Back,13,1258.0,0.5775656429695293,0.0413202765240521,0.0319838113347041,0.002288190000098,-5.42243435703047,-0.3879325056699064,-0.2948034924982023,28.40222575516693,0.4292527821939587,0.0,-0.4292527821939587,0.0390320865239541,0.5775656429695293,0.0319838113347041,0.0319838113347041,0.002288190000098,-6.0,-0.9461787810647432,-0.0116751645830737
Eredivisie 2025-2026,Alkmaar Zaanstreek,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,Midfielder,Defensive Midfielder,6,579.0,0.0117725998006821,0.0018299377928521,0.0117725998006821,0.0018299377928521,1.011772599800682,0.1572703523006241,0.0639398863969585,19.89637305699482,0.0,0.0,0.155440414507772,0.0,0.0117725998006821,0.0117725998006821,0.0117725998006821,0.0018299377928521,1.0,0.6178489702517161,-0.0036390360189751
Eredivisie 2025-2026,SC Heerenveen,9najgqcaamqj0qtiicuq9hey,R. Meerveld,Midfielder,Right Midfielder,31,3010.0,-0.3403287799395648,-0.0101759435862328,0.0524831090829966,0.0015692623978304,1.6596712200604344,0.0496247208655943,0.0490610681372411,50.05315614617941,1.6445182724252492,0.1794019933554817,0.0598006644518272,0.1676567873714184,-0.3403287799395648,0.0524831090829966,0.0524831090829966,0.0015692623978304,2.0,0.069196614491565,0.0038444526268167
Eredivisie 2025-2026,Feyenoord Rotterdam,doldjju9tkhyzz6mj9deenobt,S. Benda,Goalkeeper,Goalkeeper,1,100.0,0.001605784303791,0.0014452058734119,0.001605784303791,0.0014452058734119,1.001605784303791,0.901445205873412,0.0643495827264391,31.5,0.0,0.0,0.9,0.0,0.001605784303791,0.001605784303791,0.001605784303791,0.0014452058734119,1.0,0.895819508958195,-0.0019290380791689
Eredivisie 2025-2026,Go Ahead Eagles,ao1bp2r34qvimy3woglbk5dzo,O. Boakye,Forward,Centre Forward,1,92.0,0.0014347400738622,0.0014035500722565,0.0014347400738622,0.0014035500722565,0.0014347400738622,0.0014035500722565,9.528949210777944e-05,9.782608695652174,0.0,0.0,0.0,0.0,0.0014347400738622,0.0014347400738622,0.0014347400738622,0.0014035500722565,0.0,0.0,-0.0001630886905993
Eredivisie 2025-2026,Heracles Almelo,e3akocgpppdty3ayxty1gf6xh,D. Mirani,Defender,Left Back,33,3177.0,-0.3692004478548893,-0.0104589361998552,0.0456024178577001,0.0012918531971019,-43.369200447854894,-1.228589247814586,-1.12820632525469,68.44192634560906,0.4249291784702549,0.0849858356940509,-1.2181303116147308,0.0732350462970938,-0.3692004478548893,0.0456024178577001,0.0456024178577001,0.0012918531971019,-43.0,-1.242176215695715,-0.0389826997320833
Eredivisie 2025-2026,SC Telstar,6k6qt155b79yf36833pamwbxm,K. Tejan,Forward,Centre Forward,28,2730.0,0.2086580286228533,0.0068788361084457,0.0372345517529662,0.0012275126951527,-11.791341971377149,-0.3887255594959499,-0.5613570089564993,20.043956043956044,0.8571428571428571,0.0989010989010989,-0.3956043956043956,0.1045524223143919,0.2086580286228533,0.0372345517529662,0.0372345517529662,0.0012275126951527,-12.0,-1.1173762350628524,-0.0133153069381533
Eredivisie 2025-2026,Fortuna Sittard,9bbu1yne0l9j862yodiuldw4p,Houboulang Mendes,Defender,Left Back,6,586.0,0.0455757680798738,0.0069996913433253,0.007481992075764,0.0011491114109535,2.0455757680798743,0.3141669268382059,0.1296701365157311,11.21160409556314,0.1535836177474402,0.0,0.3071672354948805,0.0058505799323718,0.0455757680798738,0.007481992075764,0.007481992075764,0.0011491114109535,2.0,1.3117939997570751,0.0009483979084151
Eredivisie 2025-2026,FC Utrecht,9v212zfspaz9cmswudro21ous,O. Agougil,Midfielder,Central Midfielder,6,588.0,0.0072440957337909,0.0011087901633353,0.0072440957337909,0.0011087901633353,0.0072440957337912,0.0011087901633353,0.0004569213928807,18.979591836734695,0.0,0.0,0.0,0.0,0.0072440957337909,0.0072440957337909,0.0072440957337909,0.0011087901633353,0.0,0.0,0.0066444934905163
Eredivisie 2025-2026,FC Volendam,5qtvvfzhprrxgy206t5hbsnpw,K. Dyer,Midfielder,Defensive Midfielder,3,287.0,0.0031236363790799,0.000979537540478,0.0031236363790799,0.000979537540478,-0.99687636362092,-0.312609312633738,-0.0653653965354222,7.526132404181185,0.0,0.0,-0.313588850174216,0.0,0.0031236363790799,0.0031236363790799,0.0031236363790799,0.000979537540478,-1.0,-2.0044543429844097,0.0042449604299846
Eredivisie 2025-2026,FC Groningen,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,Forward,Centre Forward,35,3384.0,5.666083689147018,0.1506937151368887,0.0335820592478498,0.000893139873613,8.666083689147017,0.2304809491794419,0.2219115062931748,57.3936170212766,2.7127659574468086,0.2393617021276596,0.0797872340425532,0.3891622773909354,5.666083689147018,0.0335820592478498,0.0335820592478498,0.000893139873613,3.0,0.084858072255077,0.0056677617213984
Eredivisie 2025-2026,AFC Ajax,1wse4b1hxu37e7t5ty5ykn7c9,J. Šutalo,Defender,Left Back,24,2322.0,0.0368064780195285,0.0014266076751755,0.0226348805477546,0.0008773209514633,7.036806478019528,0.2727444371325398,0.2478972655248208,78.9922480620155,0.1550387596899224,0.0387596899224806,0.2713178294573643,0.0393089766461927,0.0368064780195285,0.0226348805477546,0.0226348805477546,0.0008773209514633,7.0,0.3224403101568698,0.0101283304953279
Eredivisie 2025-2026,AFC Ajax,94y5a0g4qvxgv00qy5l51u13o,J. Johnson,Midfielder,Defensive Midfielder,1,95.0,0.0008338940660247,0.0007900049046549,0.0008338940660247,0.0007900049046549,0.0008338940660247,0.0007900049046549,5.5270924603688335e-05,8.526315789473685,0.0,0.0,0.0,0.0,0.0008338940660247,0.0008338940660247,0.0008338940660247,0.0007900049046549,0.0,0.0,2.5931558025436548e-05
Eredivisie 2025-2026,AFC Ajax,dqdu0arww7z83y4of1nvi42z8,P. Nash,Forward,Centre Forward,1,94.0,0.0004462316616258,0.00042724308028,0.0004462316616258,0.00042724308028,0.0004462316616258,0.00042724308028,2.9660806770971183e-05,5.74468085106383,0.0,0.0,0.0,0.0,0.0004462316616258,0.0004462316616258,0.0004462316616258,0.00042724308028,0.0,0.0,-0.0002106110646112
