player_id,player,team,position_group,goalkick_goal_kicks,goalkick_goal_kicks_to_shot_within_5,goalkick_goal_kick_chain_actions,goalkick_goal_kicks_per90,goalkick_goal_kicks_to_shot_within_5_per90,goalkick_goal_kick_chain_actions_per90,goalkick_goal_kicks__home,goalkick_goal_kicks_to_shot_within_5__home,goalkick_goal_kick_chain_actions__home,goalkick_goal_kicks__home_per90,goalkick_goal_kicks_to_shot_within_5__home_per90,goalkick_goal_kick_chain_actions__home_per90,goalkick_goal_kicks__away,goalkick_goal_kicks_to_shot_within_5__away,goalkick_goal_kick_chain_actions__away,goalkick_goal_kicks__away_per90,goalkick_goal_kicks_to_shot_within_5__away_per90,goalkick_goal_kick_chain_actions__away_per90,goalkick_goal_kicks__H1,goalkick_goal_kicks_to_shot_within_5__H1,goalkick_goal_kick_chain_actions__H1,goalkick_goal_kicks__H1_per90,goalkick_goal_kicks_to_shot_within_5__H1_per90,goalkick_goal_kick_chain_actions__H1_per90,goalkick_goal_kicks__H2,goalkick_goal_kicks_to_shot_within_5__H2,goalkick_goal_kick_chain_actions__H2,goalkick_goal_kicks__H2_per90,goalkick_goal_kicks_to_shot_within_5__H2_per90,goalkick_goal_kick_chain_actions__H2_per90,goalkick_goal_kicks__last5,goalkick_goal_kicks_to_shot_within_5__last5,goalkick_goal_kick_chain_actions__last5,goalkick_goal_kicks__last5_per90,goalkick_goal_kicks_to_shot_within_5__last5_per90,goalkick_goal_kick_chain_actions__last5_per90,goalkick_goal_kicks_percentile,goalkick_goal_kicks_zscore,goalkick_goal_kicks_to_shot_within_5_percentile,goalkick_goal_kicks_to_shot_within_5_zscore,goalkick_goal_kick_chain_actions_percentile,goalkick_goal_kick_chain_actions_zscore,goalkick_goal_kicks_per90_percentile,goalkick_goal_kicks_per90_zscore,goalkick_goal_kicks_to_shot_within_5_per90_percentile,goalkick_goal_kicks_to_shot_within_5_per90_zscore,goalkick_goal_kick_chain_actions_per90_percentile,goalkick_goal_kick_chain_actions_per90_zscore,goalkick_goal_kicks__home_percentile,goalkick_goal_kicks__home_zscore,goalkick_goal_kicks_to_shot_within_5__home_percentile,goalkick_goal_kicks_to_shot_within_5__home_zscore,goalkick_goal_kick_chain_actions__home_percentile,goalkick_goal_kick_chain_actions__home_zscore,goalkick_goal_kicks__home_per90_percentile,goalkick_goal_kicks__home_per90_zscore,goalkick_goal_kicks_to_shot_within_5__home_per90_percentile,goalkick_goal_kicks_to_shot_within_5__home_per90_zscore,goalkick_goal_kick_chain_actions__home_per90_percentile,goalkick_goal_kick_chain_actions__home_per90_zscore,goalkick_goal_kicks__away_percentile,goalkick_goal_kicks__away_zscore,goalkick_goal_kicks_to_shot_within_5__away_percentile,goalkick_goal_kicks_to_shot_within_5__away_zscore,goalkick_goal_kick_chain_actions__away_percentile,goalkick_goal_kick_chain_actions__away_zscore,goalkick_goal_kicks__away_per90_percentile,goalkick_goal_kicks__away_per90_zscore,goalkick_goal_kicks_to_shot_within_5__away_per90_percentile,goalkick_goal_kicks_to_shot_within_5__away_per90_zscore,goalkick_goal_kick_chain_actions__away_per90_percentile,goalkick_goal_kick_chain_actions__away_per90_zscore,goalkick_goal_kicks__H1_percentile,goalkick_goal_kicks__H1_zscore,goalkick_goal_kicks_to_shot_within_5__H1_percentile,goalkick_goal_kicks_to_shot_within_5__H1_zscore,goalkick_goal_kick_chain_actions__H1_percentile,goalkick_goal_kick_chain_actions__H1_zscore,goalkick_goal_kicks__H1_per90_percentile,goalkick_goal_kicks__H1_per90_zscore,goalkick_goal_kicks_to_shot_within_5__H1_per90_percentile,goalkick_goal_kicks_to_shot_within_5__H1_per90_zscore,goalkick_goal_kick_chain_actions__H1_per90_percentile,goalkick_goal_kick_chain_actions__H1_per90_zscore,goalkick_goal_kicks__H2_percentile,goalkick_goal_kicks__H2_zscore,goalkick_goal_kicks_to_shot_within_5__H2_percentile,goalkick_goal_kicks_to_shot_within_5__H2_zscore,goalkick_goal_kick_chain_actions__H2_percentile,goalkick_goal_kick_chain_actions__H2_zscore,goalkick_goal_kicks__H2_per90_percentile,goalkick_goal_kicks__H2_per90_zscore,goalkick_goal_kicks_to_shot_within_5__H2_per90_percentile,goalkick_goal_kicks_to_shot_within_5__H2_per90_zscore,goalkick_goal_kick_chain_actions__H2_per90_percentile,goalkick_goal_kick_chain_actions__H2_per90_zscore,goalkick_goal_kicks__last5_percentile,goalkick_goal_kicks__last5_zscore,goalkick_goal_kicks_to_shot_within_5__last5_percentile,goalkick_goal_kicks_to_shot_within_5__last5_zscore,goalkick_goal_kick_chain_actions__last5_percentile,goalkick_goal_kick_chain_actions__last5_zscore,goalkick_goal_kicks__last5_per90_percentile,goalkick_goal_kicks__last5_per90_zscore,goalkick_goal_kicks_to_shot_within_5__last5_per90_percentile,goalkick_goal_kicks_to_shot_within_5__last5_per90_zscore,goalkick_goal_kick_chain_actions__last5_per90_percentile,goalkick_goal_kick_chain_actions__last5_per90_zscore
4utx4h5jz14whtjawxn7ox0r8,N. Verschuren,FC Volendam,Defender,58,1,150,2.2573,0.0389,5.8378,22,1,55,1.5807,0.0718,3.9517,36,0,95,3.0569,0.0,8.0668,38,1,98,1.8681,0.0492,4.8177,20,0,52,1.6983,0.0,4.4155,12,0,34,2.2417,0.0,6.3515,91.3,1.658,94.9,2.42,92.8,1.764,76.8,0.46,92.8,0.767,81.2,0.469,87.0,1.23,97.8,4.002,87.7,1.311,59.4,0.171,95.7,1.579,68.1,0.197,92.8,1.924,47.8,-0.246,92.8,2.046,87.0,1.208,47.8,-0.204,89.9,1.26,94.2,2.074,95.7,2.954,95.7,2.136,84.1,0.653,92.8,1.033,88.4,0.62,85.5,1.105,50.0,-0.12,87.0,1.243,78.3,0.749,50.0,-0.12,85.5,0.787,84.8,0.982,47.8,-0.246,91.3,1.31,75.4,0.415,47.8,-0.245,84.1,0.599
570htztcvfsu947xw6fvtzmc5,Iván Márquez,Fortuna Sittard,Defender,16,0,29,1.8385,0.0,3.3323,5,0,10,1.5321,0.0,3.0642,11,0,19,2.0223,0.0,3.4931,11,0,25,1.4445,0.0,3.283,5,0,4,1.1491,0.0,0.9192,9,0,15,1.6546,0.0,2.7577,73.9,-0.032,45.7,-0.317,69.6,-0.188,58.0,0.053,45.7,-0.258,42.0,-0.284,65.9,-0.229,47.8,-0.246,65.2,-0.287,58.0,0.129,47.8,-0.196,53.6,-0.068,77.5,0.134,47.8,-0.246,73.2,-0.102,68.1,0.342,47.8,-0.204,46.4,-0.147,77.5,0.11,45.7,-0.334,78.3,0.046,66.7,0.197,45.7,-0.265,56.5,0.095,68.1,-0.201,50.0,-0.12,44.2,-0.476,55.1,0.022,50.0,-0.12,22.5,-0.748,65.9,0.422,47.8,-0.246,55.8,-0.074,56.5,-0.125,47.8,-0.245,36.2,-0.443
5g0q7azk54eryl8vcgyb2oj4l,P. Tytoń,FC Twente,Goalkeeper,9,0,7,2.8421,0.0,2.2105,6,0,2,2.8421,0.0,0.9474,3,0,5,2.8421,0.0,4.7368,3,0,4,1.4211,0.0,1.8947,6,0,3,1.8947,0.0,0.9474,9,0,7,2.8421,0.0,2.2105,30.4,-0.847,39.1,-0.443,14.1,-0.909,19.6,-0.877,39.1,-0.46,10.9,-1.45,32.6,-0.792,42.4,-0.339,15.2,-0.939,28.3,-0.512,42.4,-0.354,15.2,-1.334,25.0,-0.877,43.5,-0.419,29.3,-0.849,32.6,-0.528,43.5,-0.369,32.6,-0.302,30.4,-0.854,45.7,-0.345,22.8,-0.856,19.6,-0.755,45.7,-0.337,21.7,-0.829,33.7,-0.828,42.4,-0.386,15.2,-0.914,23.9,-0.713,42.4,-0.397,15.2,-1.163,31.5,-0.772,46.7,-0.288,14.1,-1.121,21.7,-0.814,46.7,-0.288,10.9,-1.279
5lvdnoyknuoyr6kdruposgctl,J. Schouten,PSV Eindhoven,Defender,2,0,5,0.9337,0.0,2.3342,0,0,0,0.0,0.0,0.0,2,0,5,0.9337,0.0,2.3342,2,0,5,0.9337,0.0,2.3342,0,0,0,0.0,0.0,0.0,2,0,5,0.9337,0.0,2.3342,26.1,-0.595,45.7,-0.317,30.4,-0.576,26.1,-0.825,45.7,-0.258,30.4,-0.583,11.6,-0.658,47.8,-0.246,11.6,-0.642,11.6,-1.192,47.8,-0.196,11.6,-0.982,39.9,-0.511,47.8,-0.246,39.1,-0.497,36.2,-0.569,47.8,-0.204,37.7,-0.504,39.1,-0.545,45.7,-0.334,40.6,-0.526,39.1,-0.352,45.7,-0.265,43.5,-0.23,10.1,-0.636,50.0,-0.12,10.1,-0.619,10.1,-1.5,50.0,-0.12,10.1,-1.152,26.1,-0.884,47.8,-0.246,30.4,-0.802,26.1,-0.787,47.8,-0.245,31.9,-0.565
61a5bh5xw947nv4mxx62gqaqx,J. Kramer,Go Ahead Eagles,Defender,114,0,256,3.4413,0.0,7.7277,60,0,123,3.5092,0.0,7.1938,54,0,133,3.3688,0.0,8.2972,60,0,139,2.0795,0.0,4.8175,54,0,117,1.9435,0.0,4.211,25,0,55,4.6789,0.0,10.2936,100.0,3.911,45.7,-0.317,100.0,3.475,95.7,1.609,45.7,-0.258,92.8,1.037,100.0,4.491,47.8,-0.246,100.0,3.725,97.1,1.834,47.8,-0.196,92.8,1.164,98.6,3.214,47.8,-0.246,97.1,3.119,91.3,1.469,47.8,-0.204,91.3,1.331,100.0,3.675,45.7,-0.334,98.6,3.31,89.9,0.88,45.7,-0.265,87.0,0.62,100.0,4.064,50.0,-0.12,100.0,3.571,92.8,1.074,50.0,-0.12,81.2,0.697,100.0,3.407,47.8,-0.246,98.6,2.839,97.1,2.653,47.8,-0.245,92.8,1.742
684nd3xjli51z43pbla0mwa21,T. Oosting,PEC Zwolle,Midfielder,1,0,5,0.9378,0.0,4.6889,0,0,0,0.0,0.0,0.0,1,0,5,0.9378,0.0,4.6889,0,0,0,0.0,0.0,0.0,1,0,5,0.9378,0.0,4.6889,1,0,5,0.9378,0.0,4.6889,40.0,-0.477,55.0,0.0,75.0,-0.329,80.0,-0.409,55.0,0.0,80.0,0.445,25.0,-0.539,55.0,0.0,25.0,-0.547,25.0,-0.775,55.0,0.0,25.0,-0.749,60.0,-0.335,55.0,0.0,80.0,-0.077,80.0,-0.005,55.0,0.0,80.0,0.541,30.0,-0.552,55.0,0.0,30.0,-0.525,30.0,-0.775,55.0,0.0,30.0,-0.68,55.0,-0.248,55.0,0.0,85.0,0.056,90.0,0.261,55.0,0.0,90.0,1.1,40.0,-0.464,55.0,0.0,75.0,-0.311,80.0,-0.409,55.0,0.0,80.0,0.444
68hoounwudpjrr2wmovkyvswk,T. de Graaff,PEC Zwolle,Goalkeeper,195,0,227,5.8952,0.0,6.8626,88,0,102,5.4982,0.0,6.3729,107,0,125,6.2674,0.0,7.3218,78,0,103,3.1783,0.0,4.197,117,0,124,3.7811,0.0,4.0073,22,0,23,4.1236,0.0,4.3111,89.1,1.384,39.1,-0.443,78.3,0.937,73.9,0.627,39.1,-0.46,47.8,0.019,91.3,1.305,42.4,-0.339,78.3,0.877,73.9,0.686,42.4,-0.354,50.0,0.057,89.1,1.422,43.5,-0.419,76.1,0.95,76.1,0.626,43.5,-0.369,58.7,0.412,90.2,1.279,45.7,-0.345,79.3,0.928,87.0,0.963,45.7,-0.337,69.6,0.489,87.0,1.435,42.4,-0.386,76.1,0.905,87.0,0.691,42.4,-0.397,45.7,-0.04,60.9,0.252,46.7,-0.288,50.0,-0.167,43.5,-0.232,46.7,-0.288,23.9,-0.666
6ab5gq2owk86qs5zjottfhwmi,T. Quintero,Sparta Rotterdam,Defender,14,0,36,2.1635,0.0,5.5633,6,0,17,1.8544,0.0,5.2542,8,0,19,2.4726,0.0,5.8724,7,0,14,1.6226,0.0,3.2453,7,0,22,1.2981,0.0,4.0798,13,0,34,2.4108,0.0,6.3051,70.3,-0.113,45.7,-0.317,74.6,-0.075,71.0,0.368,45.7,-0.258,75.4,0.387,71.0,-0.143,47.8,-0.246,73.9,-0.038,65.2,0.407,47.8,-0.196,81.2,0.585,71.7,-0.081,47.8,-0.246,73.2,-0.102,78.3,0.719,47.8,-0.204,75.4,0.585,67.4,-0.181,45.7,-0.334,57.2,-0.268,73.9,0.389,45.7,-0.265,55.1,0.082,74.6,-0.026,50.0,-0.12,81.2,0.169,60.9,0.219,50.0,-0.12,76.8,0.64,88.4,1.168,47.8,-0.246,91.3,1.31,82.6,0.57,47.8,-0.245,82.6,0.586
6dd248q0adq6su677bw2kk2c5,C. Verdonk,Nijmegen Eendracht Combinatie,Defender,1,0,1,0.9207,0.0,0.9207,1,0,1,0.9207,0.0,0.9207,0,0,0,0.0,0.0,0.0,1,0,1,0.9207,0.0,0.9207,0,0,0,0.0,0.0,0.0,1,0,1,0.9207,0.0,0.9207,10.1,-0.636,45.7,-0.317,6.5,-0.64,10.1,-0.838,45.7,-0.258,7.2,-1.008,29.7,-0.572,47.8,-0.246,24.6,-0.606,30.4,-0.398,47.8,-0.196,26.1,-0.708,8.7,-0.654,47.8,-0.246,8.7,-0.638,8.7,-1.351,47.8,-0.204,8.7,-1.222,25.4,-0.618,45.7,-0.334,21.0,-0.641,23.2,-0.366,45.7,-0.265,20.3,-0.714,10.1,-0.636,50.0,-0.12,10.1,-0.619,10.1,-1.5,50.0,-0.12,10.1,-1.152,10.1,-1.071,47.8,-0.246,6.5,-1.093,10.1,-0.799,47.8,-0.245,7.2,-0.975
6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,Feyenoord Rotterdam,Defender,46,0,122,2.2257,0.0,5.9029,30,0,77,2.2983,0.0,5.8989,16,0,45,2.1013,0.0,5.9098,17,0,50,1.4207,0.0,4.1787,29,0,72,1.9043,0.0,4.7279,10,0,31,1.8386,0.0,5.6997,85.5,1.175,45.7,-0.317,85.5,1.313,73.9,0.429,45.7,-0.258,82.6,0.489,94.2,1.916,47.8,-0.246,94.2,2.092,85.5,0.79,47.8,-0.196,84.1,0.777,84.1,0.492,47.8,-0.246,86.2,0.633,72.5,0.408,47.8,-0.204,76.8,0.596,84.1,0.546,45.7,-0.334,85.5,0.762,65.2,0.172,45.7,-0.265,73.9,0.401,93.5,1.888,50.0,-0.12,92.0,1.959,91.3,1.022,50.0,-0.12,91.3,0.924,73.9,0.608,47.8,-0.246,87.0,1.091,60.9,0.044,47.8,-0.245,79.7,0.41
6ok4k757utbtswx5618xffsru,I. Mesík,Heracles Almelo,Defender,10,1,30,2.3364,0.2336,7.0093,3,0,10,2.8037,0.0,9.3458,7,1,20,2.1807,0.3115,6.2305,7,1,18,1.6355,0.2336,4.2056,3,0,12,1.4019,0.0,5.6075,10,1,30,2.3364,0.2336,7.0093,62.3,-0.274,94.9,2.42,71.0,-0.172,79.7,0.536,100.0,5.898,87.0,0.821,51.4,-0.4,47.8,-0.246,65.2,-0.287,95.7,1.226,47.8,-0.196,97.1,1.806,68.8,-0.153,97.8,4.002,75.4,-0.073,73.9,0.475,100.0,7.314,79.7,0.695,67.4,-0.181,95.7,2.954,70.3,-0.154,76.8,0.402,100.0,5.897,75.4,0.41,55.8,-0.375,50.0,-0.12,68.1,-0.189,66.7,0.357,50.0,-0.12,94.2,1.311,73.9,0.608,97.8,4.002,84.8,1.019,78.3,0.502,100.0,4.723,88.4,0.79
6q72mpmc478hlf4f7ths9ez56,N. Bakker,SC Heerenveen,Goalkeeper,3,0,7,2.8723,0.0,6.7021,3,0,7,2.8723,0.0,6.7021,0,0,0,0.0,0.0,0.0,2,0,2,1.9149,0.0,1.9149,1,0,5,0.9574,0.0,4.7872,3,0,7,2.8723,0.0,6.7021,10.9,-0.919,39.1,-0.443,14.1,-0.909,21.7,-0.863,39.1,-0.46,41.3,-0.031,21.7,-0.869,42.4,-0.339,23.9,-0.848,30.4,-0.499,42.4,-0.354,58.7,0.141,8.7,-0.943,43.5,-0.419,8.7,-0.924,8.7,-1.486,43.5,-0.369,8.7,-1.609,18.5,-0.882,45.7,-0.345,15.2,-0.892,35.9,-0.272,45.7,-0.337,23.9,-0.817,8.7,-0.93,42.4,-0.386,21.7,-0.884,13.0,-1.41,42.4,-0.397,71.7,0.246,10.9,-1.244,46.7,-0.288,14.1,-1.121,23.9,-0.801,46.7,-0.288,56.5,0.033
6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,Alkmaar Zaanstreek,Defender,4,0,10,1.2537,0.0,3.1343,3,0,5,1.4104,0.0,2.3507,1,0,5,0.9403,0.0,4.7015,3,0,8,1.4104,0.0,3.7612,1,0,2,0.9403,0.0,1.8806,4,0,10,1.2537,0.0,3.1343,42.8,-0.515,45.7,-0.317,39.9,-0.495,40.6,-0.515,45.7,-0.258,40.6,-0.343,51.4,-0.4,47.8,-0.246,46.4,-0.464,55.1,0.024,47.8,-0.196,44.9,-0.281,26.8,-0.582,47.8,-0.246,39.1,-0.497,40.6,-0.564,47.8,-0.204,65.2,0.224,44.9,-0.472,45.7,-0.334,45.7,-0.44,63.8,0.16,45.7,-0.265,68.1,0.258,29.7,-0.549,50.0,-0.12,32.6,-0.548,49.3,-0.254,50.0,-0.12,43.5,-0.326,42.8,-0.511,47.8,-0.246,41.3,-0.438,40.6,-0.493,47.8,-0.245,43.5,-0.333
70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,AFC Ajax,Defender,17,0,27,2.209,0.0,3.5084,9,0,16,2.7287,0.0,4.8511,8,0,11,1.8191,0.0,2.5013,5,0,8,1.137,0.0,1.8191,12,0,19,2.183,0.0,3.4564,14,0,24,2.5468,0.0,4.366,76.1,0.008,45.7,-0.317,68.1,-0.221,72.5,0.413,45.7,-0.258,49.3,-0.231,78.3,0.114,47.8,-0.246,71.0,-0.074,91.3,1.161,47.8,-0.196,73.9,0.465,71.7,-0.081,47.8,-0.246,58.0,-0.328,58.0,0.172,47.8,-0.204,39.1,-0.452,52.9,-0.327,45.7,-0.334,45.7,-0.44,50.7,-0.133,45.7,-0.265,30.4,-0.406,82.6,0.409,50.0,-0.12,78.3,0.061,95.7,1.391,50.0,-0.12,69.6,0.366,92.0,1.355,47.8,-0.246,75.4,0.582,84.1,0.695,47.8,-0.245,62.3,0.024
790v7fu7f2s40e160mlrb6dt6,C. Raatsie,SBV Excelsior,Goalkeeper,11,0,16,5.1207,0.0,7.4483,8,0,15,7.4483,0.0,13.9655,3,0,1,2.7931,0.0,0.931,4,0,4,1.8621,0.0,1.8621,7,0,12,3.2586,0.0,5.5862,11,0,16,5.1207,0.0,7.4483,34.8,-0.823,39.1,-0.443,35.9,-0.833,60.9,0.245,39.1,-0.46,60.9,0.204,41.3,-0.741,42.4,-0.339,38.0,-0.703,93.5,1.566,42.4,-0.354,95.7,2.003,25.0,-0.877,43.5,-0.419,18.5,-0.909,30.4,-0.545,43.5,-0.369,17.4,-1.352,34.8,-0.825,45.7,-0.345,22.8,-0.856,30.4,-0.324,45.7,-0.337,19.6,-0.848,39.1,-0.807,42.4,-0.386,34.8,-0.779,63.0,0.302,42.4,-0.397,87.0,0.539,38.0,-0.614,46.7,-0.288,38.0,-0.584,58.7,0.222,46.7,-0.288,63.0,0.25
7ckkvggtampx9s3nklr1u62vo,M. Jeng,Feyenoord Rotterdam,Defender,2,0,4,1.6981,0.0,3.3962,0,0,0,0.0,0.0,0.0,2,0,4,1.6981,0.0,3.3962,2,0,4,1.6981,0.0,3.3962,0,0,0,0.0,0.0,0.0,2,0,4,1.6981,0.0,3.3962,26.1,-0.595,45.7,-0.317,25.4,-0.592,56.5,-0.083,45.7,-0.258,44.9,-0.264,11.6,-0.658,47.8,-0.246,11.6,-0.642,11.6,-1.192,47.8,-0.196,11.6,-0.982,39.9,-0.511,47.8,-0.246,34.8,-0.525,55.1,0.07,47.8,-0.204,44.9,-0.177,39.1,-0.545,45.7,-0.334,38.4,-0.555,78.3,0.47,45.7,-0.265,59.4,0.133,10.1,-0.636,50.0,-0.12,10.1,-0.619,10.1,-1.5,50.0,-0.12,10.1,-1.152,26.1,-0.884,47.8,-0.246,25.4,-0.875,59.4,-0.085,47.8,-0.245,49.3,-0.258
7qzban9gm72aznhn11qyxwtg4,K. van Oevelen,FC Volendam,Goalkeeper,245,5,325,7.1637,0.1462,9.5029,133,5,169,7.7778,0.2924,9.883,112,0,156,6.5497,0.0,9.1228,116,1,150,3.5012,0.0302,4.5274,129,4,175,3.7719,0.117,5.117,33,1,38,6.1754,0.1871,7.1111,95.7,1.983,100.0,4.654,95.7,1.759,91.3,1.252,100.0,3.723,91.3,0.854,100.0,2.456,100.0,5.654,97.8,2.094,97.8,1.714,100.0,5.439,84.8,0.957,93.5,1.533,43.5,-0.419,87.0,1.415,82.6,0.721,43.5,-0.369,84.8,0.909,97.8,2.359,95.7,2.832,97.8,1.775,97.8,1.278,93.5,2.143,76.1,0.678,93.5,1.679,100.0,4.349,93.5,1.671,84.8,0.684,97.8,3.233,78.3,0.367,89.1,1.117,94.6,1.921,78.3,0.727,78.3,0.702,95.7,1.947,60.9,0.152
7w5ivtmbqzi4hfte330r1a505,R. Pasveer,Heracles Almelo,Goalkeeper,70,2,116,4.3568,0.1245,7.2199,41,1,60,4.2531,0.1037,6.2241,29,1,56,4.5124,0.1556,8.7137,34,0,45,2.2673,0.0,3.0009,36,2,71,2.4007,0.1334,4.7347,24,0,28,4.4813,0.0,5.2282,56.5,-0.115,93.5,1.596,60.9,0.006,45.7,-0.131,97.8,3.102,54.3,0.132,65.2,0.103,90.2,0.86,60.9,0.114,58.7,0.124,95.7,1.7,47.8,0.019,51.1,-0.302,93.5,2.335,58.7,-0.084,52.2,0.035,97.8,3.506,73.9,0.796,60.9,0.028,45.7,-0.345,58.7,-0.118,54.3,0.072,45.7,-0.337,34.8,-0.196,56.5,-0.216,94.6,1.982,65.2,0.108,32.6,-0.337,100.0,3.742,69.6,0.227,67.4,0.409,46.7,-0.288,59.8,0.131,50.0,-0.069,46.7,-0.288,34.8,-0.398
7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,Nijmegen Eendracht Combinatie,Defender,1,0,1,0.9144,0.0,0.9144,0,0,0,0.0,0.0,0.0,1,0,1,0.9144,0.0,0.9144,1,0,1,0.9144,0.0,0.9144,0,0,0,0.0,0.0,0.0,1,0,1,0.9144,0.0,0.9144,10.1,-0.636,45.7,-0.317,6.5,-0.64,4.3,-0.844,45.7,-0.258,2.9,-1.01,11.6,-0.658,47.8,-0.246,11.6,-0.642,11.6,-1.192,47.8,-0.196,11.6,-0.982,26.8,-0.582,47.8,-0.246,21.7,-0.61,17.4,-0.586,47.8,-0.204,17.4,-0.941,25.4,-0.618,45.7,-0.334,21.0,-0.641,18.8,-0.373,45.7,-0.265,17.4,-0.716,10.1,-0.636,50.0,-0.12,10.1,-0.619,10.1,-1.5,50.0,-0.12,10.1,-1.152,10.1,-1.071,47.8,-0.246,6.5,-1.093,4.3,-0.804,47.8,-0.245,2.9,-0.977
7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,FC Groningen,Goalkeeper,126,1,197,4.0341,0.032,6.3072,60,1,117,3.7139,0.0619,7.2421,66,0,80,4.3771,0.0,5.3056,48,0,75,1.9377,0.0,3.0276,78,1,122,2.6823,0.0344,4.1953,23,0,26,4.271,0.0,4.8281,69.6,0.556,83.7,0.576,71.7,0.685,41.3,-0.29,84.8,0.456,37.0,-0.156,71.7,0.589,90.2,0.86,82.6,1.15,37.0,-0.119,91.3,0.872,67.4,0.28,69.6,0.516,43.5,-0.419,67.4,0.276,50.0,-0.011,43.5,-0.369,34.8,-0.145,67.4,0.426,45.7,-0.345,65.2,0.423,39.1,-0.25,45.7,-0.337,37.0,-0.18,71.7,0.64,88.0,0.798,73.9,0.875,41.3,-0.127,87.0,0.67,54.3,0.029,64.1,0.33,46.7,-0.288,53.3,0.012,45.7,-0.164,46.7,-0.288,28.3,-0.515
7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,Alkmaar Zaanstreek,Goalkeeper,98,0,147,3.9694,0.0,5.9541,40,0,71,3.7264,0.0,6.6143,58,0,76,4.1563,0.0,5.4462,45,0,80,2.2064,0.0,3.9225,53,0,67,2.2443,0.0,2.8371,18,0,41,3.3537,0.0,7.6391,67.4,0.22,39.1,-0.443,63.0,0.266,34.8,-0.322,39.1,-0.46,32.6,-0.268,62.0,0.077,42.4,-0.339,65.2,0.314,39.1,-0.114,42.4,-0.354,54.3,0.119,67.4,0.339,43.5,-0.419,65.2,0.216,41.3,-0.085,43.5,-0.369,39.1,-0.106,65.2,0.341,45.7,-0.345,69.6,0.513,50.0,0.013,45.7,-0.337,63.0,0.332,67.4,0.13,42.4,-0.386,63.0,0.048,28.3,-0.453,42.4,-0.397,23.9,-0.47,53.3,-0.063,46.7,-0.288,83.7,0.906,30.4,-0.582,46.7,-0.288,69.6,0.306
8624hqd4nlbzcoqsetvsvla8k,D. Fonville,Nijmegen Eendracht Combinatie,Defender,4,0,11,1.2249,0.0,3.3685,1,0,2,0.9187,0.0,1.8374,3,0,9,1.378,0.0,4.1341,4,0,11,1.2249,0.0,3.3685,0,0,0,0.0,0.0,0.0,4,0,11,1.2249,0.0,3.3685,42.8,-0.515,45.7,-0.317,42.8,-0.479,39.1,-0.543,45.7,-0.258,43.5,-0.273,29.7,-0.572,47.8,-0.246,29.7,-0.571,26.1,-0.4,47.8,-0.196,34.8,-0.434,48.6,-0.439,47.8,-0.246,52.9,-0.384,50.7,-0.197,47.8,-0.204,52.2,0.05,49.3,-0.4,45.7,-0.334,50.7,-0.354,52.2,-0.039,45.7,-0.265,58.0,0.124,10.1,-0.636,50.0,-0.12,10.1,-0.619,10.1,-1.5,50.0,-0.12,10.1,-1.152,42.8,-0.511,47.8,-0.246,44.2,-0.365,39.1,-0.519,47.8,-0.245,46.4,-0.266
8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,Feyenoord Rotterdam,Defender,2,0,4,1.8624,0.0,3.7248,2,0,4,1.8624,0.0,3.7248,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0,4,1.8624,0.0,3.7248,2,0,4,1.8624,0.0,3.7248,26.1,-0.595,45.7,-0.317,25.4,-0.592,62.3,0.076,45.7,-0.258,53.6,-0.166,42.0,-0.486,47.8,-0.246,42.0,-0.5,71.0,0.414,47.8,-0.196,65.2,0.129,8.7,-0.654,47.8,-0.246,8.7,-0.638,8.7,-1.351,47.8,-0.204,8.7,-1.222,8.0,-0.691,45.7,-0.334,8.0,-0.669,8.0,-1.356,45.7,-0.265,8.0,-1.029,44.9,-0.462,50.0,-0.12,44.2,-0.476,87.0,0.967,50.0,-0.12,71.0,0.484,26.1,-0.884,47.8,-0.246,25.4,-0.875,68.1,0.066,47.8,-0.245,55.1,-0.162
8jm8a7w3a5b5nzikcom7cvf2s,M. Willemsen,SC Heerenveen,Defender,97,0,226,3.1014,0.0,7.2259,37,0,91,2.4505,0.0,6.0269,60,0,135,3.7089,0.0,8.345,51,0,121,1.9703,0.0,4.6747,46,0,105,1.8544,0.0,4.233,20,0,60,3.7089,0.0,11.1266,98.6,3.227,45.7,-0.317,97.1,2.991,91.3,1.279,45.7,-0.258,88.4,0.886,98.6,2.517,47.8,-0.246,97.1,2.589,89.9,0.921,47.8,-0.196,85.5,0.816,100.0,3.643,47.8,-0.246,98.6,3.176,92.8,1.754,47.8,-0.204,92.8,1.346,98.6,3.02,45.7,-0.334,97.1,2.795,87.0,0.762,45.7,-0.265,85.5,0.571,98.6,3.368,50.0,-0.12,98.6,3.141,84.1,0.956,50.0,-0.12,82.6,0.707,98.6,2.474,47.8,-0.246,100.0,3.203,94.2,1.762,47.8,-0.245,95.7,1.984
