rank,player_id,player_name,team,minutes,arithmetic_mean_z,weighted_mean_z,harmonic_mean_score,arithmetic_scaled,weighted_scaled,harmonic_scaled,fox_in_the_box_index,pillar_Box Presence,pillar_Shot Volume & Instinct,pillar_Finishing Output,pillar_Clinical Efficiency
102,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Heracles Almelo,906.5,0.2195905419913167,0.22167319296701157,18.79266534543655,38.270748326987245,36.334294798913334,27.7771779916786,34.12740703919306,30.793864075389088,58.175162836828335,18.741817549327656,47.969494393686595
103,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,Go Ahead Eagles,2112.1,0.2301697355185869,0.21207578621265774,18.513476608909745,38.555443152245914,36.08581765070318,27.188703769488193,33.943321524145766,46.97116439151598,42.28083943029078,18.107967445679254,47.280391414190355
104,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,AFC Ajax,1355.4,0.24940766000354198,0.23843892987086898,17.79485782602891,39.073151570705754,36.76836022930915,25.673998575546335,33.838503458520414,32.89085166310903,65.65440209392855,20.195957971801935,39.627950930828874
105,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,PSV Eindhoven,1384.0,0.17939665118893242,0.16597039277834347,19.455818802545956,37.189097567035304,34.892147634324154,29.174973331562835,33.75207284430743,45.8874154883355,36.63964596944084,16.190326048578548,51.49074860580802
106,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,FC Utrecht,2598.6,0.23078200113565717,0.25329650035219275,17.44603651432418,38.57191972509756,37.15302317389634,24.938752760680984,33.55456521989163,40.15676922228045,31.208255186071217,20.571774516087956,60.54509700684498
107,8gde39dg3u3kqhd8pa2mdcn2t,T. Chery,Nijmegen Eendracht Combinatie,2915.7,0.2790743331817815,0.264318855811276,16.620043267027164,39.87150621983033,37.43839228673395,23.19772359243955,33.50254069966795,32.191210912128014,71.18492070620836,20.465125952466938,37.97139136308164
108,e6x3hs6v8cq74ojgluyny72fo,T. Land,FC Groningen,1707.5,0.30241434527941924,0.38851562990966004,14.743590459030742,40.49960520001664,40.65385048650942,19.24253499708345,33.465330227869835,20.536690501871746,40.200845561268004,31.585952801184096,62.43349334668693
109,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,Nijmegen Eendracht Combinatie,2165.2,0.31637466138986886,0.3192252059475217,15.359651600242584,40.8752888232886,38.85991933562073,20.541069119220452,33.425425759376594,45.90319218584987,41.24399296473864,23.877471014431162,48.67941990557483
110,1pmoxunz3nw0ptd6g64maam7d,N. Þórisson,SC Telstar,521.8,0.33397589088772933,0.23337692670511853,16.039986147307566,41.348952429433446,36.63730481579488,21.975078773026414,33.32044533941825,64.90025463334635,60.26602227609567,9.514315932727241,36.807238491597644
111,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,SC Telstar,3206.2,0.24224099017649378,0.3031266474583423,16.13420213472515,38.88029057342475,38.443127174355816,22.173667299924745,33.16569501590177,27.13833102190289,36.854216188124994,27.158522147332633,59.571861469771704
112,brfa9yhy2llgt9l75unddogk,J. Mokio,AFC Ajax,1619.1,0.18011885874207328,0.22445645272587872,17.848593317057055,37.208532768084595,36.40635347739934,25.78726228267218,33.13404950938537,23.91374181000972,46.98284943201189,24.56654726151377,51.73087034600723
113,1pezvbb0n8z7hu5063jysg2s4,L. Sauer,Feyenoord Rotterdam,1469.5,0.3019128529174821,0.2516186773211696,15.81989733715056,40.48610962684443,37.10958428539025,21.511175418682026,33.03562311030557,55.59055465721598,49.88324259432124,16.58125675768033,41.12865188255946
114,cp866ucakmwqiwxrstkaxwgt0,N. Rossen,SC Telstar,2480.7,0.27646295511213637,0.3670158613942514,14.144581693133714,39.80123188168673,40.09722083595681,17.97994388405463,32.62613220056606,21.029164993447434,33.33697221090746,29.68092470715919,68.60553537237045
115,9najgqcaamqj0qtiicuq9hey,R. Meerveld,SC Heerenveen,2601.3,0.17713024425380125,0.17081488668330705,17.782393357515936,37.128106686709785,35.017571726564576,25.647725959736544,32.59780145767031,37.337275703902876,49.44395991832713,18.70936170935878,44.59752708777556
116,96om2im2vd1621ajcexlyekno,T. van Gilst,Heracles Almelo,1394.5,0.12253028681049434,0.09063890555701665,19.41113648541865,35.658776788983296,32.941813174789694,29.0807919109788,32.56046062491726,43.974267490315874,45.93094221420544,13.574904664199567,43.591572376036055
117,dsh8ta4q6v5ews2e19p9xh6y2,J. Hubner,Fortuna Sittard,1682.5,0.17275532929099593,0.20470288446809662,17.344596676658714,37.010374115919134,35.89493300379675,24.72493779696888,32.543414972228256,33.10523468127227,34.203338680377534,20.300372926667524,59.81838126485665
118,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,Alkmaar Zaanstreek,851.8,0.3612625012146538,0.44483701191088787,11.10408652433653,42.0832576237661,42.1120127527457,11.571185952805402,31.9221521097724,5.322506609800902,71.22857837830585,30.799516749906264,57.88608180304615
119,4bkb8qjb5n33wxfopju8r1mtx,D. Bakker,SC Telstar,2850.7,0.1828271489193953,0.19750597521345645,16.28094756660726,37.28141509099465,35.70860480772347,22.482977428123732,31.824332442280618,41.11014279495301,30.807934365349155,19.595969894877918,56.57462319092886
120,2yivr64anye4c0p62m16l78yc,S. Ouaissa,Nijmegen Eendracht Combinatie,2818.8,0.19193524409095344,0.16232422052597661,16.574559258158537,37.52652144589986,34.79774812554643,23.10185236541927,31.808707312288515,48.81397221927522,43.00252975550288,16.954702185342448,42.640812861990504
121,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,SBV Excelsior,2566.6,0.14750751335413928,0.14715603406536604,17.29068535388893,36.33093456055248,34.405043323955866,24.611303471569947,31.782427118692766,33.22849743276225,51.890253381292005,19.37810343604378,42.60241589977824
122,792zq4joba1qgt0lusvrjantg,L. Zeefuik,Heracles Almelo,1306.5,0.26589927986787437,0.17068168719202004,15.400233386054522,39.51695466622582,35.014123187747245,20.626607436911446,31.719228430294837,63.48021606767775,54.35534465628239,8.21671960689686,38.81419772886897
123,4dk7h575fifmw2lhslevhmhux,M. Rente,FC Groningen,2453.6,0.1101669234403356,0.1162201231915942,17.752150958161856,35.32606848137897,33.60411166523345,25.58398100835182,31.504720384988076,40.12483755785133,32.03176288506657,17.652056224081146,52.257051658057186
124,1gl82ymzh9vpitix6v645awa,D. Nejašmić,Nijmegen Eendracht Combinatie,2532.3,0.18023656853227205,0.2360671487101391,15.253283813662955,37.21170043564503,36.70695474404832,20.316867021197947,31.41184073363043,20.73444215801005,46.63475423267352,25.90285429244882,53.231335086537804
125,9ano8w4jrlk6zq92rxchzaru2,Miguel Rodríguez,FC Utrecht,1441.3,0.1533703062363574,0.12262559371209984,16.908271764332216,36.488707153598284,33.76994948878483,23.8052518289822,31.354636157121774,36.76370557314325,61.33318756902065,15.38539863981597,37.497657106271525
126,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,NAC Breda,1220.5,0.30669359018621756,0.24160591733750275,13.436128232278856,40.61476321067592,36.85035362963778,16.486665163282748,31.317260667865483,68.37080817903397,34.44129371548949,13.928281361295202,46.38836037321932
127,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,FC Utrecht,529.8,0.1815515066418447,0.16991798385846235,15.912285782021797,37.2470865049485,34.99435088557667,21.705911850070127,31.31578308019843,31.8277486364209,62.931034641607944,18.927274840796258,38.34417897697581
128,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,NAC Breda,3051.2,0.1694081437254908,0.17646394330496026,15.854095835739034,36.92029859104822,35.16382597162815,21.58325903891432,31.222461200530233,41.212066725570544,34.17862349807811,19.102947076897912,52.84966611923261
129,cy0lv5u16obr2ne4xiins43x1,S. Haller,FC Utrecht,1156.7,0.3947899636392305,0.24516759711650174,11.938707928621064,42.985509296516646,36.942565625750376,13.330401556629198,31.086158826298742,80.9556653773236,59.715411011580684,2.5872469946670273,37.93165699494991
130,e3akocgpppdty3ayxty1gf6xh,D. Mirani,Heracles Almelo,3115.5,0.19863697595926197,0.23937597797848692,14.486572929085437,37.70687057915471,36.792620432869974,18.7007932602733,31.06676142409933,33.56910639027467,30.761553286807235,21.831942790145305,62.56965901168164
131,xvher4f1mb6otoui5k5gs3ro,N. Bukala,FC Volendam,1821.7,0.1709049432461929,0.21029545495993474,14.874250418725055,36.96057870095405,36.03972482126826,19.5179401552896,30.83941455917064,20.91429465302742,53.163407736818755,22.73222578476627,51.41341068778578
132,2wesmq2wuhnuwh2yhgkuaxqfo,A. Bouwman,AFC Ajax,836.1,0.19058146957242883,0.2300252722589105,13.53615555551367,37.49009025679291,36.55053038183627,16.697502828049156,30.246041155559443,26.807096382431006,44.125925098700215,23.025615714729415,54.863138277101356
133,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,FC Volendam,846.6,0.1463867759461175,0.12182503873884838,15.39726834715281,36.300774592336076,33.74922309655927,20.620357725754914,30.22345180488342,51.411644361175114,31.375021305132282,15.52555182055422,48.08267957595157
134,60jptu288hf6gcljkbzcdie39,K. Peterson,Fortuna Sittard,1822.3,0.15932230393927854,0.0989901393444878,15.490905043994863,36.64888032195985,33.158026867577675,20.81772522355623,30.208210804364587,51.690984578331154,50.514108117237825,11.745396427992569,38.04002422294495
135,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,Feyenoord Rotterdam,2210.9,0.09566019093012133,0.10964985892319278,15.856025253406667,34.935680342016205,33.43400732661521,21.587325866879393,29.985671178503605,32.68346375805354,41.240549618619205,19.700842160655608,46.95802902633718
136,6u7z5qrlwzl9aug8awejq37xl,Jamiro Monteiro,PEC Zwolle,1323.1,0.09917332899428062,0.1385923332317758,15.429493446445152,35.03022178553052,34.18332885298274,20.688281813513555,29.967277484008935,18.277783507328774,51.65806463242066,20.47516020076235,51.937465102842296
137,3ypxn1nvgv8e321sq5394w3my,M. Didden,FC Utrecht,2042.7,0.09280221187821522,0.12286076494063385,15.693534154099428,34.85876976800336,33.77603807893245,21.244827009413804,29.95987828544987,31.72215317111973,32.41279018762474,19.350133578644652,56.2596655524458
138,7bqajkmno3ox004kdbusxv9ey,R. Paula,NAC Breda,844.1,0.1393230903388004,0.16383035121706913,14.246782886122988,36.11068498536618,34.83674189423135,18.195363633072763,29.714263504223428,27.24584842876348,48.81961286078377,21.981506168770938,46.6015074884131
139,5lad0u653zzdmexdpvtkcaqui,S. Ltaief,Sparta Rotterdam,520.0,0.09111212473020976,0.09033338807203296,15.753063392670557,34.813288128591715,32.93390331795648,21.370302781830464,29.70583140945955,29.93514343502127,53.0782273285492,17.5363382680079,42.27748341248871
140,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,SBV Excelsior,603.0,0.17200375437283333,0.18042304653144162,13.599933239139498,36.99014861485011,35.26632727269465,16.83193347604635,29.69613645453037,36.60450120610541,42.61294343840815,20.214198093082526,48.54576882113385
141,2yc1t7u26zctwjizi283g6q6s,P. Wanner,PSV Eindhoven,1717.8,0.06481187975770102,0.047021502360300706,16.307015995707495,34.10552683966099,31.81255730015085,22.53792448196741,29.48533620725975,31.553023257557527,56.23211527932317,14.11104427151099,40.66058936724099
142,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,Heracles Almelo,2314.1,0.07915185116283371,0.08078915278005257,15.293404124658343,34.49142730011432,32.686802780499086,20.401432641934512,29.19322090751597,37.71065488602044,34.0532492819129,14.11320233065828,55.65925651050645
143,723av2redj2ej6livx0g81wwl,A. Verschueren,FC Twente,753.0,0.20562160268158533,0.09684918444600309,13.315912527494397,37.8948326463088,33.10259748115715,16.233274413182368,29.07690151354944,68.02981567973853,49.04616876045446,5.662616000517384,36.80402592004672
144,9d4ald4f0m2imaastzen4j8mi,O. Targhalline,Feyenoord Rotterdam,2046.6,0.15788683834999934,0.25504932028098404,11.585787125481383,36.610250758746815,37.198403734331,12.58651483073151,28.798389774603113,13.170128280419501,33.783750171228036,26.89489031645425,68.97683960554951
145,3hu6e9wa0nt4ekubxye6l4pas,I. Yegoian,SBV Excelsior,2857.0,0.02361259112839466,0.037013892493572946,15.845075035438885,32.99681999477088,31.553459981080128,21.56424498947162,28.704841655107543,24.34806606486155,50.28687129271826,17.592966544911263,43.71434509255329
146,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,Nijmegen Eendracht Combinatie,644.7,0.09463531627318347,0.08007809408561506,14.225812744865912,34.90810011951467,32.668393449611486,18.15116275405809,28.575885441061416,41.89322177003865,40.04353629275169,16.704286443646417,43.09154362889444
147,8nnxi9lw3hso096kk81h0azh0,J. Talvitie,NAC Breda,1502.8,0.07260612297283493,0.09079234211782501,14.367692190123448,34.315276354539996,32.945785651942806,18.4502163521058,28.570426119529532,29.18299605283575,44.02116532559746,20.292409612260222,44.81611182801922
148,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,SBV Excelsior,879.3,0.08452757545288807,0.03163465391722029,14.768537919243634,34.63609247553158,31.414191333287555,19.29511927188996,28.448467693569697,47.38044947679137,47.312569750580515,9.659741457055961,41.282729220519215
149,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,FC Twente,1902.2,0.1379369906730022,0.04818193698459415,13.793204275763516,36.073383899879055,31.842600987316448,17.239310307805937,28.385098398333813,61.18214445774981,46.003317258510066,6.331040634255766,38.779180753449296
150,1vn6w1mjdztfks75bxn0hk7x0,S. Hetli,SC Telstar,1714.1,0.08954464950113461,0.049719122267226745,14.29734008156417,34.77110607706875,31.882398760306103,18.301928126445592,28.318477654606813,37.690085596973454,58.362995116583036,11.679235756213085,38.76624313872632
151,4fsu74aeogf53l2g1tx89vuok,M. Šín,Alkmaar Zaanstreek,629.3,-0.02918398801155364,-0.02418198757081091,16.69234866654012,31.576020494907564,29.969096814049536,23.35012896619455,28.29841542505055,25.80309882824583,47.16991248414495,14.5268986318703,44.62887838955344
152,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,FC Utrecht,1166.4,0.13013204170886597,0.07370333921531301,13.293037433935897,35.86334628446256,32.50335085516346,16.185058274319335,28.183918471315113,41.79272037157847,63.452234458247545,11.288961421312507,34.61252952777059
153,a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,NAC Breda,973.2,0.19847546763978735,0.08075685842731023,12.276934413407488,37.702524257039315,32.68596667873972,14.043315587599704,28.143935507792914,64.90220625082893,56.21460036441728,1.7983102322621225,39.298802155512796
154,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,PEC Zwolle,1642.3,-0.01824682626613374,0.009445538767963082,15.690854337391327,31.870348540227056,30.83971447774603,21.239178489804704,27.983080502592596,23.35178320576248,41.613883701669174,18.553403655227115,46.733039785511835
155,8y6kxc66t4hurxuz4m4cm388a,L. Oyen,SC Heerenveen,594.1,0.10295384912259908,0.04128968678520653,13.361703514499553,35.13195870097158,31.664160423304942,16.329792688942398,27.708637271072973,44.34740381346287,57.292636258670115,7.585561617335683,40.80062038998748
156,dficbkp6sp4kw7xihaxneozpx,Y. Namli,PEC Zwolle,1097.3,0.012945369091059065,0.005641794321064997,14.91343992151091,32.70975624968612,30.741235420134274,19.60054381780419,27.68384516254153,25.52754335911111,58.89286934823286,15.79190253727843,36.54921103896895
157,czlf1kiqdfepc61hwfutoydqs,Weslley Patati,Alkmaar Zaanstreek,1521.6,0.10413130694427832,0.021270613655698094,13.467499030170856,35.16364506231173,31.145866020624318,16.55278855392754,27.620766545621194,49.64750522501351,60.19636284651477,6.422730796652276,34.575646443505676
158,80dk8iv6p0202z10qcqy8bfca,S. Scheperman,Heracles Almelo,1194.0,0.02257482428932844,-0.008820084307391233,14.470318995704998,32.968892833012696,30.36681694946457,18.66653320765592,27.334080996711062,37.64670908407226,49.482907195382865,11.805044834480222,39.75613733685957
159,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,FC Twente,2173.1,0.13531668540543113,0.051801661136454735,12.233002339302935,36.00286932347467,31.93631575398023,13.950715529805443,27.296633535753454,60.398710903623446,45.57399244677804,8.7801238114684,35.681359518004115
160,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,Alkmaar Zaanstreek,3028.5,0.05973001487750959,0.09146396767991663,12.620522846992099,33.96876966338617,32.96317405785339,14.767531538152248,27.233158419797263,33.417517467205556,22.82912461987413,15.333181301295104,66.37473232989322
161,7053nqhl9wu2u1kegzo9aopg5,B. Kuwas,FC Volendam,2136.2,-0.04124853637705544,-0.0408485536077407,15.478869221301332,31.251353545589787,29.537598920367586,20.792356107716856,27.193769524558075,26.14649354737993,49.772493476321124,15.641306603656368,38.823015957683346
162,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,Fortuna Sittard,2061.2,-0.015122202303926422,-0.03893784493998144,15.110270558613024,31.954434748748206,29.58706722498121,20.015423578044047,27.185641850591153,29.68571752752867,56.861004924886196,12.044368797276105,37.27520466114386
163,b94d67jluhh4076wp2se5fqsq,D. Kasius,Alkmaar Zaanstreek,1297.5,0.061757416576291774,0.05405213064451884,12.901553338806128,34.02332871563114,31.994580476921563,15.359887813478453,27.12593233534372,39.716983069313564,37.783205707948284,16.760465898915673,43.97946449154937
164,by85t8ssyumcjcks1jx3v96vo,Y. Taha,FC Groningen,2785.7,0.04705809836704673,0.0037450473047403563,13.606286207231943,33.62775793623145,30.6921285830943,16.845324266818608,27.05507026204812,32.66939775793818,66.92010941249968,11.612658333216645,32.102098243740876
165,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,Heracles Almelo,1495.9,0.040459442052134253,0.08208354867005302,12.652165932813949,33.45018265115197,32.72031472884455,14.834228857493887,27.001575412496802,33.2687270517915,16.161636720322125,15.710037673472613,69.96434250293937
166,c3j7ddqg0yzporam6gieibgiy,C. Brym,NAC Breda,1602.6,0.029950104597741146,-0.0322459542561246,14.164027357297972,33.167367710443074,29.760320475136997,18.02093146914275,26.98287321824094,44.69920924283212,53.57464018947768,8.370118655000985,34.98613115767337
167,1nk0hcaa9o4jnyxc9ndz1lams,D. van der Werff,FC Groningen,2202.9,0.010754345830867778,-0.03451825087530926,14.398304208075693,32.65079400624196,29.701490647635264,18.514740385840938,26.955675013239386,34.52946071144541,61.00311469012964,9.642366315751962,35.00463101464409
168,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,Alkmaar Zaanstreek,2633.3,-0.0017311438265423477,0.01406610792754314,13.851505660356388,32.314799179498074,30.959341151624304,17.362198008712955,26.878779446611777,30.378633646245362,36.60563637611092,17.470400641200722,47.27934566064231
169,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,Feyenoord Rotterdam,2866.4,-0.00735557426638906,-0.023345785916957306,14.251146135359914,32.1634411164166,29.99074609990312,18.204560492992204,26.78624923643731,41.19135569440934,32.36303215353946,12.303072059361844,47.58174809649565
170,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,NAC Breda,1164.8,0.0003916638791573619,0.04915956258783549,12.69597125759486,32.37192568609558,31.86791174345382,14.926561752971457,26.38879972750695,25.15365881893683,27.360611887576365,19.684542298138847,57.76624738978904
171,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,AFC Ajax,611.2,-0.002574453120294678,-0.011580315705837915,13.44831196787346,32.292105030704505,30.29535447591931,16.512346050042737,26.366601852222185,33.90415493464757,43.52623858276624,14.938429374521611,41.36278960487444
172,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,AFC Ajax,1485.3,0.0055986107806983015,0.025413853223052955,12.859275296001195,32.5120489227529,31.253134617068955,15.270774124062203,26.345319221294687,31.0686829390278,32.726521418714874,16.84821326122268,51.840044577756736
173,987w8p2dsxd9tm1phv18g6pec,A. Sliti,Feyenoord Rotterdam,622.0,-0.016613494680300826,-0.015692897167560428,13.516749203216838,31.914302840639415,30.18887961874737,16.65659810454383,26.253260187976874,35.95040045351788,33.9324164451588,16.048074518460794,44.59192855381649
174,f4liap69r76gyc8pnxsergbqi,T. de Jonge,FC Groningen,2247.4,-0.033023649364411885,-0.003855296076799765,13.347063983700206,31.47269204032484,30.495355465397022,16.29893547526125,26.08899432699437,20.14130250804028,45.74724030558479,18.81000776484362,44.463134559801865
175,5oghztk07za2yuqq4jnav22y2,M. Rivera,SC Heerenveen,2158.0,0.061664521407071446,-0.01536477826996856,12.125459029893873,34.020828829992375,30.19737462682969,13.7240356639069,25.980746373576324,46.98715899069683,59.41232908232185,7.0588849208176665,32.6966307147819
176,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,Heracles Almelo,1450.8,0.1345986527399976,0.2670058133196635,7.51264439085103,35.98354647209771,37.50795769707182,4.0011416081195295,25.83088192576302,0.0,40.75099049447374,34.65748641442343,61.450083930339815
177,5wwqe546ohp130rvi8x8pt0tm,A. Zagré,SBV Excelsior,2554.8,-0.05201410197571372,-0.015183836751348176,13.354928883937596,30.961643294140067,30.20205920816404,16.3155131177098,25.8264052066713,23.116654858758228,34.54500027603555,18.711072111271275,49.64945274326311
178,9zryne6aa951ltubvjo0gk12i,M. Ihattaren,Fortuna Sittard,2003.2,0.024376830713804098,-0.006018890331814683,12.254610329723286,33.01738631248338,30.439339945358125,13.996260867751028,25.817662375197514,24.24292888312115,73.16940624313584,12.435356493226205,31.718046435258778
179,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,FC Utrecht,2182.1,0.03106595302646301,-0.02358724613121566,12.354825246643076,33.19739611219329,29.984494687726816,14.207493942623255,25.796461580847787,43.03260813164784,53.05483828149029,9.674254884733722,35.18810237757458
180,dbg4ducw8j747foxiexle1iad,P. Clement,Sparta Rotterdam,1728.4,-0.07321011992373681,-0.020362444996176142,13.471568901533942,30.39124096523504,30.067984885661375,16.56136703175083,25.673530960882417,17.252404274765816,35.72213273221104,20.95477597823267,48.9333470237547
181,lp9kyx4408kpoey40zv9mga1,J. De Busser,Go Ahead Eagles,3284.5,0.12650645152501433,0.2584103764941354,7.4612243225038934,35.76577866163852,37.28542158031727,3.892758350607086,25.64798619752096,0.0,40.4523378345675,34.489508082608936,61.1660056916101
182,1mroid71v9bwpx0iaospei9gq,R. Margaret,Go Ahead Eagles,1094.8,-0.015012453134364181,-0.05647756611149361,13.134410858852988,31.95738818944009,29.13296331872325,15.850705063828405,25.64701885733058,50.41815801320016,30.609192943157424,11.24356364266886,40.31528994004103
183,5bm516z74pbsyfemsathj3umt,M. Engels,Heracles Almelo,1124.3,0.020114648918927953,-0.04371981871949977,12.428536136024828,32.90268748424236,29.46326178066039,14.362861808947352,25.576270357950033,46.49462656566106,49.62398343004531,7.001504255375026,37.90435023739519
184,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,AFC Ajax,1855.8,0.11799734703308307,0.24936013609375451,7.4612243225038934,35.53679164006702,37.05111058539327,3.892758350607086,25.49355352535579,0.0,40.15368517466126,34.32152975079445,60.839047718732495
185,2nwthqvbk70e2qo35dgp35979,V. van Crooij,Sparta Rotterdam,1111.7,-0.06042928863207792,-0.10674262730010636,13.92330256938979,30.735183679002386,27.83159937964777,17.513531585864804,25.36010488150499,40.1172764873194,46.899916856332034,8.702951331273713,36.05913784666049
186,a40zl71xh862o3qqxy89mp8q2,B. Klaverboer,SC Heerenveen,2924.1,0.1100553736295381,0.24126061136109245,7.4612243225038934,35.32306658394598,36.84141364757029,3.892758350607086,25.352412860707787,0.0,39.42838585774611,33.913582373530666,61.35360452850708
187,5r47vtvu418kae5j2rpv6w2dw,M. Rots,FC Twente,3147.9,-0.10739785989041195,-0.08645968147663492,14.058826536532882,29.4712206791223,28.356725454275267,17.799189102514056,25.209045078637207,25.559405045673934,34.77374621258604,16.249952227955028,45.21703631878546
188,913pg8qqcjp99h5fjybbenob9,P. Sandler,Nijmegen Eendracht Combinatie,1941.2,-0.0595814012949059,-0.05223338243818079,12.957032782375409,30.758001026721093,29.242845361093334,15.476827425040666,25.15922460428503,34.29618314235526,28.11936013270959,13.559479437605152,51.31211987057732
189,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,PEC Zwolle,3035.8,-0.0465278038212326,-0.02256300401533048,12.380455339883705,31.109284103468365,30.01101234677221,14.261517071822805,25.12727117402113,30.10907474903649,28.162638832395704,16.07935609956591,52.90364434127851
190,d1dq7upxtawnps3wljz6wf9jo,S. Resink,FC Groningen,2232.6,-0.104124181613986,-0.1092361905771072,13.908493666679158,29.55931806220332,27.767040951750605,17.48231736994569,24.93622546129987,23.0000524208684,52.73926256507567,12.955367304216075,37.460990314719055
191,30t0ph1icrggc0x62om801ses,G. de Regt,SBV Excelsior,2817.8,-0.0861658811622162,-0.10784907261853997,13.591732995502197,30.042590742288077,27.802953477227295,16.81464899653523,24.886731072016868,34.55859318822425,42.27294802964982,11.355984694169615,39.12873120879999
192,8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,Alkmaar Zaanstreek,2273.7,-0.13074166376386254,-0.11341070091207653,14.074434717121292,28.843019659120788,27.6589627541962,17.832088036926084,24.77802348341436,19.808089738036415,45.06310239496649,15.397247525294407,41.03122461878498
193,8tqsvu5sw6kn014hdv88zppm1,N. Vesterlund,FC Utrecht,1561.5,-0.0801683354146226,-0.07939077489227349,12.928797568936677,30.20398964610722,28.539739657382718,15.41731322159019,24.720347508360046,32.25842460346647,34.624188596440135,13.533257332982688,45.517313132002464
194,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,SBV Excelsior,1483.8,-0.07741843339575172,-0.09356204800838268,12.954177917075624,30.277991778001567,28.172844972128217,15.470809937882517,24.640548896004102,37.353168732757986,35.29358657738256,12.354626045571159,41.72166513401546
195,cdhqb1a4h246hu0u13pm0tqay,I. Bronkhorst,SBV Excelsior,2537.8,-0.04917929069244042,0.00415203589659124,11.368580163867346,31.03793040438646,30.702665529922275,12.128685838844905,24.62309392438455,21.750669161612116,26.0087499099511,17.83999395560588,60.564025967264215
196,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,Sparta Rotterdam,2359.2,-0.014842977932959425,-0.013094603978385261,11.087348228442933,31.96194890692061,30.25614950720628,11.535904960530015,24.584667791552302,29.94330938708642,42.596578567999835,14.394369248256272,46.05766252250941
197,8przxwwothu3crflys7ahl4dm,S. Adewoye,Fortuna Sittard,2186.3,-0.05763911201937709,-0.040723162763011155,11.972211851146499,30.810269633441735,29.540845293091756,13.401021148929942,24.58404535848781,27.71062121177926,36.51424790767352,16.462252387294534,46.118571008547136
198,1wse4b1hxu37e7t5ty5ykn7c9,J. Šutalo,AFC Ajax,1953.8,-0.056648440265462674,-0.0035696116411368,11.415606628252984,30.83692942760679,30.50275184398954,12.227808254727348,24.522496508774562,25.542599927981556,18.85098280582991,17.614926942457434,62.613165740906204
199,43ib46nh45n9oajf5rmaz4f6x,Hwang In-Beom,Feyenoord Rotterdam,1052.5,-0.14238861495095975,-0.15062716417734004,14.27768508432246,28.529590594375964,26.695427406022525,18.260499308944354,24.495172436447614,25.073627072732624,47.86022531852369,11.857210484932757,37.55239252438585
200,6yush35gfp1sgyyzicye73rp,P. van Aanholt,Sparta Rotterdam,755.5,-0.11855242761355678,-0.07228574246833466,12.849285046543969,29.171042059590413,28.723689159558415,15.249716668980145,24.381482629376322,12.917430617086403,43.66907300250559,19.605345160252227,43.92000075093211
201,1zybkcmp40td92a6yg8sw9uga,T. Owusu,SC Telstar,1658.9,-0.11387676838159921,-0.10448422341915255,12.913411853125927,29.296867906766757,27.890069523740767,15.384883198598539,24.19060687636869,22.448240153951573,46.522288268964616,15.612031958760628,38.2797909317383
202,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,SBV Excelsior,1587.7,-0.14411842198065555,-0.13110590100507624,13.391931420109357,28.483040060180613,27.200833494005995,16.393507090402384,24.02579354819633,27.291947464933386,30.803839289900743,12.110057415333928,50.03804723588561
