player_id,player_name,team,teams,matches,minutes,shots_total,goals_total,non_penalty_goals_total,shots_on_target_total,shots_off_target_total,shots_blocked_total,shots_woodwork_total,penalties_taken_total,penalty_goals_total,xg_total,npxg_total,psxg_total,xgot_total,danger_score_total,goals_minus_xg_total,psxg_minus_xgot_total,shot_accuracy_pct,conversion_rate_pct,xg_per_shot,shots_per30,goals_per30,shots_on_target_per30,xg_per30,npxg_per30,psxg_per30,xgot_per30,danger_score_per30,shots_per90,goals_per90,shots_on_target_per90,xg_per90,npxg_per90,psxg_per90,xgot_per90,danger_score_per90
9d4ald4f0m2imaastzen4j8mi,O. Targhalline,Feyenoord Rotterdam,Feyenoord Rotterdam,25,2046.6,9,2,2,3,4,2,0,0,0,0.548,0.548,0.858,3.665,1.5,1.452,-2.807,33.33,22.22,0.061,0.132,0.029,0.044,0.008,0.008,0.013,0.054,0.022,0.396,0.088,0.132,0.024,0.024,0.038,0.161,0.066
a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Heracles Almelo,FC Twente; Heracles Almelo,18,906.5,17,2,2,5,4,8,0,0,0,2.339,2.339,2.808,5.831,4.03,-0.339,-3.023,29.41,11.76,0.138,0.563,0.066,0.165,0.077,0.077,0.093,0.193,0.133,1.688,0.199,0.496,0.232,0.232,0.279,0.579,0.4
619vlbweueymdkq1vu3jm2mwa,I. Sadiq,Alkmaar Zaanstreek,Alkmaar Zaanstreek,20,734.0,21,2,2,10,7,4,0,0,0,1.516,1.516,1.978,5.477,3.49,0.484,-3.499,47.62,9.52,0.072,0.858,0.082,0.409,0.062,0.062,0.081,0.224,0.143,2.575,0.245,1.226,0.186,0.186,0.243,0.672,0.428
73lwz4he5erpp25zi8crjvztg,I. Jensen,Alkmaar Zaanstreek,Alkmaar Zaanstreek,33,2143.1,35,2,2,9,10,16,0,0,0,3.577,3.577,2.534,10.929,6.324,-1.577,-8.395,25.71,5.71,0.102,0.49,0.028,0.126,0.05,0.05,0.035,0.153,0.089,1.47,0.084,0.378,0.15,0.15,0.106,0.459,0.266
4n18t6bixl6ba3bx76hym51qs,A. Gaaei,AFC Ajax,AFC Ajax,28,2167.1,31,2,1,10,13,8,0,1,1,1.708,0.918,1.489,6.471,4.253,0.292,-4.981,32.26,6.45,0.055,0.429,0.028,0.138,0.024,0.013,0.021,0.09,0.059,1.287,0.083,0.415,0.071,0.038,0.062,0.269,0.177
ciguyr553yqapqfudim9af46h,M. Deijl,Feyenoord Rotterdam,Feyenoord Rotterdam; Go Ahead Eagles,33,3028.8,18,2,1,11,6,1,0,2,1,3.726,2.146,3.579,7.23,5.035,-1.726,-3.651,61.11,11.11,0.207,0.178,0.02,0.109,0.037,0.021,0.035,0.072,0.05,0.535,0.059,0.327,0.111,0.064,0.106,0.215,0.15
4jauu6ue076rbeq56exa4bcyy,M. Aïko,Fortuna Sittard,Fortuna Sittard,13,532.6,12,2,2,3,6,3,0,0,0,1.583,1.583,1.462,5.151,2.885,0.417,-3.689,25.0,16.67,0.132,0.676,0.113,0.169,0.089,0.089,0.082,0.29,0.162,2.028,0.338,0.507,0.268,0.268,0.247,0.87,0.487
dbg4ducw8j747foxiexle1iad,P. Clement,Sparta Rotterdam,Sparta Rotterdam,26,1728.4,13,2,2,5,5,3,0,0,0,1.113,1.113,1.088,4.55,2.343,0.887,-3.462,38.46,15.38,0.086,0.226,0.035,0.087,0.019,0.019,0.019,0.079,0.041,0.677,0.104,0.26,0.058,0.058,0.057,0.237,0.122
dotvgi9g50m2axfw4isamd1ck,M. Jonathans,SBV Excelsior,FC Utrecht; SBV Excelsior,16,585.5,15,2,2,5,3,6,1,0,0,1.669,1.669,2.762,5.753,3.334,0.331,-2.991,33.33,13.33,0.111,0.769,0.102,0.256,0.086,0.086,0.142,0.295,0.171,2.306,0.307,0.769,0.257,0.257,0.425,0.884,0.513
1c4fzmrwmlwaqmqomge14rqc4,D. Janse,FC Groningen,FC Groningen,32,3041.2,14,2,2,5,5,4,0,0,0,1.544,1.544,2.101,5.341,2.962,0.456,-3.24,35.71,14.29,0.11,0.138,0.02,0.049,0.015,0.015,0.021,0.053,0.029,0.414,0.059,0.148,0.046,0.046,0.062,0.158,0.088
3ypxn1nvgv8e321sq5394w3my,M. Didden,FC Utrecht,FC Utrecht,24,2042.7,12,2,2,4,6,2,0,0,0,1.351,1.351,2.499,7.141,3.074,0.649,-4.642,33.33,16.67,0.113,0.176,0.029,0.059,0.02,0.02,0.037,0.105,0.045,0.529,0.088,0.176,0.06,0.06,0.11,0.315,0.135
7bqajkmno3ox004kdbusxv9ey,R. Paula,NAC Breda,NAC Breda,21,844.1,23,2,2,5,7,11,0,0,0,1.245,1.245,2.08,6.312,3.423,0.755,-4.232,21.74,8.7,0.054,0.817,0.071,0.178,0.044,0.044,0.074,0.224,0.122,2.452,0.213,0.533,0.133,0.133,0.222,0.673,0.365
b5sf6wcogrvlwuwbd8xsyyfh1,J. van Overeem,SC Heerenveen,SC Heerenveen,34,3254.4,15,2,2,4,7,4,0,0,0,1.646,1.646,2.193,5.213,3.176,0.354,-3.02,26.67,13.33,0.11,0.138,0.018,0.037,0.015,0.015,0.02,0.048,0.029,0.415,0.055,0.111,0.046,0.046,0.061,0.144,0.088
6ok4k757utbtswx5618xffsru,I. Mesík,Heracles Almelo,Heracles Almelo,30,2801.9,24,2,2,7,11,6,0,0,0,1.687,1.687,2.607,9.336,4.448,0.313,-6.729,29.17,8.33,0.07,0.257,0.021,0.075,0.018,0.018,0.028,0.1,0.048,0.771,0.064,0.225,0.054,0.054,0.084,0.3,0.143
d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,PSV Eindhoven,PSV Eindhoven,21,1384.0,15,2,2,5,5,4,1,0,0,2.04,2.04,2.524,7.427,3.793,-0.04,-4.903,33.33,13.33,0.136,0.325,0.043,0.108,0.044,0.044,0.055,0.161,0.082,0.975,0.13,0.325,0.133,0.133,0.164,0.483,0.247
3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,Alkmaar Zaanstreek,Alkmaar Zaanstreek,29,2295.9,31,2,2,9,11,9,2,0,0,2.179,2.179,2.446,9.173,4.983,-0.179,-6.726,29.03,6.45,0.07,0.405,0.026,0.118,0.028,0.028,0.032,0.12,0.065,1.215,0.078,0.353,0.085,0.085,0.096,0.36,0.195
ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,Alkmaar Zaanstreek,Alkmaar Zaanstreek,33,3028.5,16,2,2,2,10,4,0,0,0,1.737,1.737,1.229,8.602,3.541,0.263,-7.374,12.5,12.5,0.109,0.158,0.02,0.02,0.017,0.017,0.012,0.085,0.035,0.475,0.059,0.059,0.052,0.052,0.037,0.256,0.105
c3j7ddqg0yzporam6gieibgiy,C. Brym,NAC Breda,NAC Breda,24,1602.6,43,2,2,13,18,11,1,1,0,4.471,3.681,3.44,13.295,7.847,-2.471,-9.855,30.23,4.65,0.104,0.805,0.037,0.243,0.084,0.069,0.064,0.249,0.147,2.415,0.112,0.73,0.251,0.207,0.193,0.747,0.441
czlf1kiqdfepc61hwfutoydqs,Weslley Patati,Alkmaar Zaanstreek,Alkmaar Zaanstreek,27,1521.6,46,2,2,16,18,12,0,0,0,4.231,4.231,4.329,15.087,8.746,-2.231,-10.758,34.78,4.35,0.092,0.907,0.039,0.315,0.083,0.083,0.085,0.297,0.172,2.721,0.118,0.946,0.25,0.25,0.256,0.892,0.517
792zq4joba1qgt0lusvrjantg,L. Zeefuik,Heracles Almelo,Alkmaar Zaanstreek; Heracles Almelo,23,1306.5,36,2,2,10,19,5,2,0,0,3.676,3.676,3.072,16.195,7.741,-1.676,-13.123,27.78,5.56,0.102,0.827,0.046,0.23,0.084,0.084,0.071,0.372,0.178,2.48,0.138,0.689,0.253,0.253,0.212,1.116,0.533
a02jtmvlc1tlstvt96pa1hisq,D. Murkin,FC Utrecht,FC Utrecht,9,397.0,2,2,2,2,0,0,0,0,0,0.16,0.16,0.543,0.685,0.484,1.84,-0.142,100.0,100.0,0.08,0.151,0.151,0.151,0.012,0.012,0.041,0.052,0.037,0.453,0.453,0.453,0.036,0.036,0.123,0.155,0.11
cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,Feyenoord Rotterdam,Feyenoord Rotterdam,11,505.5,14,2,2,4,6,4,0,0,0,1.778,1.778,1.608,6.086,3.225,0.222,-4.479,28.57,14.29,0.127,0.831,0.119,0.237,0.106,0.106,0.095,0.361,0.191,2.492,0.356,0.712,0.317,0.317,0.286,1.084,0.574
2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,FC Twente,FC Twente,27,1052.3,25,2,2,12,7,5,1,0,0,2.547,2.547,3.248,8.472,5.223,-0.547,-5.224,48.0,8.0,0.102,0.713,0.057,0.342,0.073,0.073,0.093,0.242,0.149,2.138,0.171,1.026,0.218,0.218,0.278,0.725,0.447
cdhqb1a4h246hu0u13pm0tqay,I. Bronkhorst,SBV Excelsior,SBV Excelsior,33,2537.8,13,2,2,4,7,2,0,0,0,0.678,0.678,0.763,3.915,2.073,1.322,-3.152,30.77,15.38,0.052,0.154,0.024,0.047,0.008,0.008,0.009,0.046,0.025,0.461,0.071,0.142,0.024,0.024,0.027,0.139,0.074
mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,Heracles Almelo,Heracles Almelo,24,2314.1,17,2,2,4,9,4,0,0,0,3.183,3.183,2.583,9.638,4.543,-1.183,-7.055,23.53,11.76,0.187,0.22,0.026,0.052,0.041,0.041,0.033,0.125,0.059,0.661,0.078,0.156,0.124,0.124,0.1,0.375,0.177
xvher4f1mb6otoui5k5gs3ro,N. Bukala,FC Volendam,FC Volendam,25,1821.7,12,2,2,5,5,2,0,0,0,2.127,2.127,2.088,5.726,3.345,-0.127,-3.638,41.67,16.67,0.177,0.198,0.033,0.082,0.035,0.035,0.034,0.094,0.055,0.593,0.099,0.247,0.105,0.105,0.103,0.283,0.165
3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,PSV Eindhoven,PSV Eindhoven,17,888.9,11,2,2,6,4,1,0,0,0,1.432,1.432,1.956,4.741,2.622,0.568,-2.785,54.55,18.18,0.13,0.371,0.068,0.203,0.048,0.048,0.066,0.16,0.088,1.114,0.203,0.608,0.145,0.145,0.198,0.48,0.265
lp9kyx4408kpoey40zv9mga1,J. De Busser,Go Ahead Eagles,Go Ahead Eagles,34,3284.5,2,2,2,2,0,0,0,0,0,2.0,2.0,1.691,1.966,1.546,0.0,-0.276,100.0,100.0,1.0,0.018,0.018,0.018,0.018,0.018,0.015,0.018,0.014,0.055,0.055,0.055,0.055,0.055,0.046,0.054,0.042
d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,PEC Zwolle,Alkmaar Zaanstreek; PEC Zwolle,23,1642.3,15,2,2,6,3,6,0,0,0,1.469,1.469,1.479,3.839,2.668,0.531,-2.361,40.0,13.33,0.098,0.274,0.037,0.11,0.027,0.027,0.027,0.07,0.049,0.822,0.11,0.329,0.08,0.08,0.081,0.21,0.146
dficbkp6sp4kw7xihaxneozpx,Y. Namli,PEC Zwolle,PEC Zwolle,13,1097.3,29,2,2,10,7,12,0,0,0,2.05,2.05,2.632,7.526,4.708,-0.05,-4.894,34.48,6.9,0.071,0.793,0.055,0.273,0.056,0.056,0.072,0.206,0.129,2.379,0.164,0.82,0.168,0.168,0.216,0.617,0.386
55jzj7tzvnfytfq92sbcpvuok,S. van Persie,Feyenoord Rotterdam,Feyenoord Rotterdam,3,54.4,2,2,2,2,0,0,0,0,0,0.563,0.563,1.641,1.653,1.057,1.437,-0.012,100.0,100.0,0.281,1.104,1.104,1.104,0.311,0.311,0.906,0.912,0.583,3.311,3.311,3.311,0.932,0.932,2.717,2.737,1.75
b23be312oxcbusvpjnnriukq2,Y. Oukili,Fortuna Sittard,Fortuna Sittard,13,571.0,9,2,2,4,1,4,0,0,0,0.908,0.908,1.556,2.278,1.612,1.092,-0.722,44.44,22.22,0.101,0.473,0.105,0.21,0.048,0.048,0.082,0.12,0.085,1.419,0.315,0.63,0.143,0.143,0.245,0.359,0.254
eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,Go Ahead Eagles,Go Ahead Eagles,18,1223.7,5,2,2,2,3,0,0,0,0,0.303,0.303,1.073,2.372,1.101,1.697,-1.298,40.0,40.0,0.061,0.123,0.049,0.049,0.007,0.007,0.026,0.058,0.027,0.368,0.147,0.147,0.022,0.022,0.079,0.174,0.081
6nd0ifv6ljza9nauxcpejqzft,O. Velanas,PEC Zwolle,PEC Zwolle,13,681.2,8,2,2,6,1,1,0,0,0,0.647,0.647,1.595,2.014,1.535,1.353,-0.42,75.0,25.0,0.081,0.352,0.088,0.264,0.028,0.028,0.07,0.089,0.068,1.057,0.264,0.793,0.085,0.085,0.211,0.266,0.203
44m4s9f1ckgdavmqjo0icx016,R. Fosso,Fortuna Sittard,Fortuna Sittard,17,1642.8,12,1,1,2,7,3,0,0,0,1.421,1.421,1.023,4.491,2.218,-0.421,-3.468,16.67,8.33,0.118,0.219,0.018,0.037,0.026,0.026,0.019,0.082,0.041,0.657,0.055,0.11,0.078,0.078,0.056,0.246,0.122
9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,Go Ahead Eagles,Go Ahead Eagles,29,1588.7,8,1,1,4,1,3,0,0,0,0.521,0.521,0.847,1.804,1.205,0.479,-0.957,50.0,12.5,0.065,0.151,0.019,0.076,0.01,0.01,0.016,0.034,0.023,0.453,0.057,0.227,0.03,0.03,0.048,0.102,0.068
8przxwwothu3crflys7ahl4dm,S. Adewoye,Fortuna Sittard,Fortuna Sittard,28,2186.3,5,1,1,3,1,1,0,0,0,1.466,1.466,2.129,2.57,1.718,-0.466,-0.441,60.0,20.0,0.293,0.069,0.014,0.041,0.02,0.02,0.029,0.035,0.024,0.206,0.041,0.123,0.06,0.06,0.088,0.106,0.071
1mroid71v9bwpx0iaospei9gq,R. Margaret,Go Ahead Eagles,Go Ahead Eagles,22,1094.8,16,1,1,4,6,6,0,0,0,1.049,1.049,1.175,3.993,2.419,-0.049,-2.818,25.0,6.25,0.066,0.438,0.027,0.11,0.029,0.029,0.032,0.109,0.066,1.315,0.082,0.329,0.086,0.086,0.097,0.328,0.199
94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,Go Ahead Eagles,Go Ahead Eagles,19,403.6,13,1,1,2,4,7,0,0,0,1.438,1.438,1.586,5.033,2.759,-0.438,-3.447,15.38,7.69,0.111,0.966,0.074,0.149,0.107,0.107,0.118,0.374,0.205,2.899,0.223,0.446,0.321,0.321,0.354,1.122,0.615
570htztcvfsu947xw6fvtzmc5,Iván Márquez,Fortuna Sittard,Fortuna Sittard,32,2712.4,13,1,1,3,9,1,0,0,0,1.256,1.256,1.467,6.873,2.945,-0.256,-5.406,23.08,7.69,0.097,0.144,0.011,0.033,0.014,0.014,0.016,0.076,0.033,0.431,0.033,0.1,0.042,0.042,0.049,0.228,0.098
4f8xb5sbyksacxmifi375h7qi,K. Sowah,NAC Breda,NAC Breda,33,2963.5,36,1,1,9,15,11,1,0,0,2.837,2.837,3.165,10.601,6.028,-1.837,-7.436,25.0,2.78,0.079,0.364,0.01,0.091,0.029,0.029,0.032,0.107,0.061,1.093,0.03,0.273,0.086,0.086,0.096,0.322,0.183
7y0acvcg9km8dz51t5ndy23md,M. van Duinen,SBV Excelsior,SBV Excelsior,28,879.3,18,1,1,4,10,4,0,0,0,1.628,1.628,0.892,6.862,3.316,-0.628,-5.97,22.22,5.56,0.09,0.614,0.034,0.136,0.056,0.056,0.03,0.234,0.113,1.842,0.102,0.409,0.167,0.167,0.091,0.702,0.339
424ohpqxpz31dlopxxamyk9as,Yoon Do-Young,SBV Excelsior,SBV Excelsior,6,141.2,5,1,1,2,1,1,1,0,0,0.667,0.667,0.612,1.777,1.131,0.333,-1.164,40.0,20.0,0.133,1.063,0.213,0.425,0.142,0.142,0.13,0.378,0.24,3.188,0.638,1.275,0.425,0.425,0.391,1.133,0.721
3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,Nijmegen Eendracht Combinatie,Nijmegen Eendracht Combinatie,17,644.7,11,1,1,4,2,4,1,0,0,0.61,0.61,0.857,2.272,1.598,0.39,-1.415,36.36,9.09,0.055,0.512,0.047,0.186,0.028,0.028,0.04,0.106,0.074,1.536,0.14,0.558,0.085,0.085,0.12,0.317,0.223
2nwthqvbk70e2qo35dgp35979,V. van Crooij,Sparta Rotterdam,Nijmegen Eendracht Combinatie; Sparta Rotterdam,18,1111.7,17,1,1,7,6,4,0,0,0,1.896,1.896,1.722,6.43,3.556,-0.896,-4.708,41.18,5.88,0.112,0.459,0.027,0.189,0.051,0.051,0.046,0.174,0.096,1.376,0.081,0.567,0.154,0.154,0.139,0.521,0.288
5lad0u653zzdmexdpvtkcaqui,S. Ltaief,Sparta Rotterdam,Sparta Rotterdam,9,520.0,13,1,1,3,5,5,0,0,0,0.877,0.877,0.528,2.634,1.718,0.123,-2.106,23.08,7.69,0.067,0.75,0.058,0.173,0.051,0.051,0.03,0.152,0.099,2.25,0.173,0.519,0.152,0.152,0.091,0.456,0.297
6yush35gfp1sgyyzicye73rp,P. van Aanholt,Sparta Rotterdam,Sparta Rotterdam,13,755.5,10,1,1,3,3,4,0,0,0,0.602,0.602,0.263,1.976,1.356,0.398,-1.713,30.0,10.0,0.06,0.397,0.04,0.119,0.024,0.024,0.01,0.078,0.054,1.191,0.119,0.357,0.072,0.072,0.031,0.235,0.162
c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,PSV Eindhoven,PSV Eindhoven,26,2195.2,22,1,1,8,6,8,0,0,0,1.519,1.519,1.058,3.881,2.841,-0.519,-2.823,36.36,4.55,0.069,0.301,0.014,0.109,0.021,0.021,0.014,0.053,0.039,0.902,0.041,0.328,0.062,0.062,0.043,0.159,0.116
5lvdnoyknuoyr6kdruposgctl,J. Schouten,PSV Eindhoven,PSV Eindhoven,28,2506.0,19,1,1,6,11,2,0,0,0,1.024,1.024,1.637,7.59,3.216,-0.024,-5.953,31.58,5.26,0.054,0.227,0.012,0.072,0.012,0.012,0.02,0.091,0.039,0.682,0.036,0.215,0.037,0.037,0.059,0.273,0.116
b0me6l44boibnwpbtasxoy02x,S. Dest,PSV Eindhoven,PSV Eindhoven,27,2328.1,14,1,1,5,7,2,0,0,0,0.878,0.878,0.668,4.186,2.206,0.122,-3.518,35.71,7.14,0.063,0.18,0.013,0.064,0.011,0.011,0.009,0.054,0.028,0.541,0.039,0.193,0.034,0.034,0.026,0.162,0.085
c0os20ujhb2hujvtp21093l04,A. Oufkir,Alkmaar Zaanstreek,Alkmaar Zaanstreek; Sparta Rotterdam,24,1037.9,30,1,1,12,11,5,2,0,0,3.004,3.004,2.551,10.671,6.134,-2.004,-8.12,40.0,3.33,0.1,0.867,0.029,0.347,0.087,0.087,0.074,0.308,0.177,2.601,0.087,1.041,0.26,0.26,0.221,0.925,0.532
ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,FC Volendam,FC Volendam,32,2943.9,25,1,1,8,9,8,0,0,0,0.815,0.815,1.537,6.165,3.155,0.185,-4.629,32.0,4.0,0.033,0.255,0.01,0.082,0.008,0.008,0.016,0.063,0.032,0.764,0.031,0.245,0.025,0.025,0.047,0.188,0.096
idvh0ac1f8wv39640pyl4esp,S. Kersten,SC Heerenveen,SC Heerenveen,32,2628.1,10,1,1,3,2,5,0,0,0,0.617,0.617,1.06,2.478,1.556,0.383,-1.418,30.0,10.0,0.062,0.114,0.011,0.034,0.007,0.007,0.012,0.028,0.018,0.342,0.034,0.103,0.021,0.021,0.036,0.085,0.053
dej8tywq0npvbm25sfgtqur1m,O. Kökçü,FC Volendam,FC Volendam,28,1660.8,19,1,1,3,5,9,2,0,0,1.208,1.208,0.664,6.047,2.922,-0.208,-5.382,15.79,5.26,0.064,0.343,0.018,0.054,0.022,0.022,0.012,0.109,0.053,1.03,0.054,0.163,0.065,0.065,0.036,0.328,0.158
dafbvyorudvujxw7zswicykmh,O. Wijndal,AFC Ajax,AFC Ajax,19,1428.7,10,1,1,5,1,4,0,0,0,0.703,0.703,0.609,1.705,1.412,0.297,-1.096,50.0,10.0,0.07,0.21,0.021,0.105,0.015,0.015,0.013,0.036,0.03,0.63,0.063,0.315,0.044,0.044,0.038,0.107,0.089
1k60tee702idfrp0ibca1s57u,G. Offerhaus,SC Telstar,SC Telstar,33,3212.7,18,1,1,3,10,5,0,0,0,1.313,1.313,1.037,5.755,2.872,-0.313,-4.718,16.67,5.56,0.073,0.168,0.009,0.028,0.012,0.012,0.01,0.054,0.027,0.504,0.028,0.084,0.037,0.037,0.029,0.161,0.08
3aly8eihwfvtwde7dg0k18w7o,J. Schreuders,FC Groningen,FC Groningen,35,3104.9,36,1,1,18,10,8,0,0,0,2.42,2.42,1.693,6.837,5.309,-1.42,-5.144,50.0,2.78,0.067,0.348,0.01,0.174,0.023,0.023,0.016,0.066,0.051,1.044,0.029,0.522,0.07,0.07,0.049,0.198,0.154
bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,Heracles Almelo,Heracles Almelo,22,1378.9,19,1,1,7,7,5,0,0,0,0.896,0.896,0.713,4.715,2.494,0.104,-4.003,36.84,5.26,0.047,0.413,0.022,0.152,0.019,0.019,0.016,0.103,0.054,1.24,0.065,0.457,0.058,0.058,0.047,0.308,0.163
f2snk84xy67ergwrwoblgt2ad,T. Bruns,Heracles Almelo,Heracles Almelo,27,1254.5,17,1,1,3,10,4,0,0,0,0.863,0.863,0.935,6.039,2.664,0.137,-5.104,17.65,5.88,0.051,0.407,0.024,0.072,0.021,0.021,0.022,0.144,0.064,1.22,0.072,0.215,0.062,0.062,0.067,0.433,0.191
723av2redj2ej6livx0g81wwl,A. Verschueren,FC Twente,FC Twente,30,753.0,16,1,1,8,4,4,0,0,0,2.412,2.412,2.793,5.521,3.445,-1.412,-2.728,50.0,6.25,0.151,0.637,0.04,0.319,0.096,0.096,0.111,0.22,0.137,1.912,0.12,0.956,0.288,0.288,0.334,0.66,0.412
cyn9r9vb8vea1gkyqzwruck4,E. Gürbüz,SC Heerenveen,SC Heerenveen,16,405.8,12,1,1,6,1,5,0,0,0,1.074,1.074,2.098,2.996,2.247,-0.074,-0.898,50.0,8.33,0.09,0.887,0.074,0.444,0.079,0.079,0.155,0.221,0.166,2.661,0.222,1.331,0.238,0.238,0.465,0.664,0.498
e5hzt8nmhu2ktn69dsv67ga38,M. Linday,SC Heerenveen,SC Heerenveen,33,2553.6,18,1,1,2,6,8,2,0,0,1.508,1.508,0.874,6.045,2.951,-0.508,-5.17,11.11,5.56,0.084,0.211,0.012,0.023,0.018,0.018,0.01,0.071,0.035,0.634,0.035,0.07,0.053,0.053,0.031,0.213,0.104
d2698ncsatg6jtvb0l9ijhj4k,N. Hopland,SC Heerenveen,SC Heerenveen,18,647.9,2,1,1,1,0,1,0,0,0,0.67,0.67,1.001,1.157,0.848,0.33,-0.155,50.0,50.0,0.335,0.093,0.046,0.046,0.031,0.031,0.046,0.054,0.039,0.278,0.139,0.139,0.093,0.093,0.139,0.161,0.118
913pg8qqcjp99h5fjybbenob9,P. Sandler,Nijmegen Eendracht Combinatie,Nijmegen Eendracht Combinatie,25,1941.2,7,1,1,3,2,2,0,0,0,0.979,0.979,2.377,3.932,2.203,0.021,-1.555,42.86,14.29,0.14,0.108,0.015,0.046,0.015,0.015,0.037,0.061,0.034,0.325,0.046,0.139,0.045,0.045,0.11,0.182,0.102
ait187bpr8we72jvfxxt6ttjp,M. te Wierik,Heracles Almelo,Heracles Almelo,22,1495.9,7,1,1,1,4,1,1,0,0,0.461,0.461,0.612,2.656,1.18,0.539,-2.044,14.29,14.29,0.066,0.14,0.02,0.02,0.009,0.009,0.012,0.053,0.024,0.421,0.06,0.06,0.028,0.028,0.037,0.16,0.071
80dk8iv6p0202z10qcqy8bfca,S. Scheperman,Heracles Almelo,Heracles Almelo,16,1194.0,16,1,1,6,7,3,0,0,0,1.417,1.417,2.108,6.532,3.229,-0.417,-4.424,37.5,6.25,0.089,0.402,0.025,0.151,0.036,0.036,0.053,0.164,0.081,1.206,0.075,0.452,0.107,0.107,0.159,0.492,0.243
wuh8s4gfo9ro3nel3rormg44,R. Daal,Alkmaar Zaanstreek,Alkmaar Zaanstreek,24,1400.9,25,1,1,9,6,10,0,0,0,1.433,1.433,1.655,4.678,3.252,-0.433,-3.023,36.0,4.0,0.057,0.535,0.021,0.193,0.031,0.031,0.035,0.1,0.07,1.606,0.064,0.578,0.092,0.092,0.106,0.301,0.209
4ezldqmn62ggasx6pniqbfwno,J. Ideho,FC Volendam,FC Volendam,25,1259.2,23,1,1,7,9,7,0,0,0,1.28,1.28,1.5,5.629,3.629,-0.28,-4.129,30.43,4.35,0.056,0.548,0.024,0.167,0.031,0.031,0.036,0.134,0.086,1.644,0.071,0.5,0.092,0.092,0.107,0.402,0.259
c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,FC Volendam,FC Volendam,16,846.6,10,1,1,3,7,0,0,0,0,0.79,0.79,1.558,5.532,2.245,0.21,-3.974,30.0,10.0,0.079,0.354,0.035,0.106,0.028,0.028,0.055,0.196,0.08,1.063,0.106,0.319,0.084,0.084,0.166,0.588,0.239
61a5bh5xw947nv4mxx62gqaqx,J. Kramer,Go Ahead Eagles,Go Ahead Eagles,34,3233.1,16,1,1,3,5,8,0,0,0,1.814,1.814,1.576,5.854,2.981,-0.814,-4.278,18.75,6.25,0.113,0.148,0.009,0.028,0.017,0.017,0.015,0.054,0.028,0.445,0.028,0.084,0.05,0.05,0.044,0.163,0.083
1rmox6tf7r283dca2vi844kr8,A. Adelgaard,Go Ahead Eagles,Go Ahead Eagles,27,1687.3,10,1,1,4,4,2,0,0,0,0.313,0.313,0.325,1.688,1.158,0.687,-1.363,40.0,10.0,0.031,0.178,0.018,0.071,0.006,0.006,0.006,0.03,0.021,0.533,0.053,0.213,0.017,0.017,0.017,0.09,0.062
3c2wqlde0kovi9hii52egaimt,L. Holtby,NAC Breda,NAC Breda,30,2009.5,30,1,1,5,16,9,0,0,0,2.427,2.427,1.626,10.658,5.199,-1.427,-9.032,16.67,3.33,0.081,0.448,0.015,0.075,0.036,0.036,0.024,0.159,0.078,1.344,0.045,0.224,0.109,0.109,0.073,0.477,0.233
byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,Sparta Rotterdam,Sparta Rotterdam,27,2359.2,9,1,1,6,0,3,0,0,0,0.702,0.702,2.576,2.401,1.782,0.298,0.176,66.67,11.11,0.078,0.114,0.013,0.076,0.009,0.009,0.033,0.031,0.023,0.343,0.038,0.229,0.027,0.027,0.098,0.092,0.068
b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,FC Utrecht,FC Utrecht,18,529.8,13,1,1,6,6,1,0,0,0,0.863,0.863,1.263,4.472,2.315,0.137,-3.209,46.15,7.69,0.066,0.736,0.057,0.34,0.049,0.049,0.072,0.253,0.131,2.208,0.17,1.019,0.147,0.147,0.215,0.76,0.393
bn8dwm2y9a8i9a10rba3dmm3u,D. James,Go Ahead Eagles,Go Ahead Eagles,26,1711.3,7,1,1,4,3,0,0,0,0,0.567,0.567,0.982,2.775,1.529,0.433,-1.794,57.14,14.29,0.081,0.123,0.018,0.07,0.01,0.01,0.017,0.049,0.027,0.368,0.053,0.21,0.03,0.03,0.052,0.146,0.08
6ab5gq2owk86qs5zjottfhwmi,T. Quintero,Sparta Rotterdam,Sparta Rotterdam,31,2669.8,28,1,1,6,13,9,0,0,0,1.771,1.771,1.155,8.734,4.316,-0.771,-7.578,21.43,3.57,0.063,0.315,0.011,0.067,0.02,0.02,0.013,0.098,0.049,0.944,0.034,0.202,0.06,0.06,0.039,0.294,0.146
